ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
999,9250B,97.73,72.34,109.63,126.15
995,9300,6557.06,6501.15,7441.67,6953.74
996,9300,2078.57,2306.17,2144.02,2788.11
997,9300,610.29,736.21,825.86,1007.93
998,9300,409.49,755.71,275.82,242.18
999,9300,152.45,110.28,148.37,162.08
995,9801,118.89,136.37,150.55,154.26
996,9801,44.17,48.61,53.19,57.07
997,9801,18.41,26.90,24.79,26.39
998,9801,8.09,8.61,7.77,6.11
999,9801,1.05,1.25,1.35,2.32
350,1100B,1386.62,1239.25,1375.34,1491.95
351,1100B,883.58,841.44,867.26,995.67
352,1100B,3244.67,3075.29,3288.06,3674.76
354,1100B,1029.36,1011.22,1083.47,1227.15
355,1100B,315.13,308.13,278.28,347.14
356,1100B,1026.02,964.19,921.50,1132.99
357,1100B,351.87,298.70,313.58,396.74
358,1100B,565.96,567.00,485.44,593.74
359,1100B,533.86,485.54,438.57,545.60
360,1100B,490.34,397.15,419.86,511.35
361,1100B,778.16,673.82,693.68,865.54
362,1100B,370.87,318.13,264.86,356.20
363,1100B,532.51,478.72,567.59,567.35
364,1100B,184.42,132.50,152.92,181.57
365,1100B,1049.24,910.69,1010.36,1152.40
366,1100B,1139.56,1092.99,1131.63,1213.77
367,1100B,154.17,134.00,130.92,161.86
368,1100B,667.90,594.40,651.61,690.41
369,1100B,37.59,20.19,22.96,27.98
350,1100D,1886.82,1710.25,1826.64,1987.68
351,1100D,1112.81,1083.79,1070.15,1235.27
352,1100D,4383.36,4170.96,4377.62,4778.61
354,1100D,1469.03,1375.32,1455.68,1636.56
355,1100D,451.41,422.92,399.49,495.46
356,1100D,1216.69,1159.40,1118.56,1337.68
357,1100D,466.67,403.75,420.68,507.99
358,1100D,688.93,722.99,631.72,734.27
359,1100D,727.17,668.70,607.32,742.12
360,1100D,670.50,531.04,574.56,686.94
361,1100D,1093.03,949.83,986.19,1176.74
362,1100D,457.57,377.60,317.84,432.35
363,1100D,712.51,641.52,729.62,747.46
364,1100D,224.33,178.36,192.13,226.57
365,1100D,1251.55,1082.67,1188.24,1328.72
366,1100D,1334.45,1254.61,1301.73,1387.90
367,1100D,189.88,174.86,165.72,200.65
368,1100D,845.08,759.72,797.36,863.81
369,1100D,49.29,31.87,29.69,35.53
350,1105D,0.00,1.20,0.80,5.60
351,1105D,4.00,4.80,4.00,4.80
352,1105D,18.04,18.44,20.86,14.40
354,1105D,14.01,8.82,3.20,2.40
355,1105D,1.60,2.80,1.60,3.60
356,1105D,2.80,2.80,2.40,1.60
357,1105D,1.20,0.40,0.00,0.00
358,1105D,3.20,2.00,6.40,5.21
359,1105D,14.02,12.02,12.41,12.41
361,1105D,1.60,0.00,0.00,0.40
362,1105D,0.00,0.00,1.60,0.00
364,1105D,0.00,0.00,1.60,0.00
365,1105D,0.80,0.00,1.20,0.80
366,1105D,0.00,0.40,2.00,1.20
367,1105D,2.80,2.00,2.40,1.60
368,1105D,0.00,0.80,0.00,0.00
350,1724,5460.02,4968.90,5237.78,5847.63
351,1724,3144.02,2660.20,2843.88,3392.67
352,1724,13160.20,11518.63,12688.93,13280.08
354,1724,2224.84,2105.04,2212.55,2495.90
355,1724,1437.27,1248.80,1107.46,1484.74
356,1724,3608.81,3159.46,3236.29,3741.03
357,1724,1333.21,1189.22,1398.42,1427.26
358,1724,2440.90,2241.68,2238.27,2303.00
359,1724,2287.35,1845.69,1923.01,2626.10
360,1724,2272.37,1746.38,1885.64,2291.13
361,1724,2259.61,1935.99,2142.56,2731.22
362,1724,1451.78,1186.39,1072.63,1199.91
363,1724,3429.01,3271.39,3356.06,3752.96
364,1724,1068.22,944.97,812.96,1022.79
365,1724,3003.07,2609.79,2581.28,3242.62
366,1724,3733.07,3061.99,3241.30,3861.58
367,1724,809.35,654.38,600.99,835.93
368,1724,2371.08,1954.33,2192.70,2284.44
369,1724,139.46,105.20,77.19,132.55
350,9041L,4.63,3.55,3.19,4.26
351,9041L,6.39,6.39,9.96,3.55
352,9041L,64.29,42.71,72.91,42.68
354,9041L,4.27,2.84,4.26,3.56
355,9041L,0.71,0.71,0.71,0.00
356,9041L,10.67,10.31,10.66,8.17
357,9041L,10.71,7.14,10.71,11.42
358,9041L,14.60,17.10,18.00,10.67
359,9041L,1.76,0.71,0.71,0.70
360,9041L,1.42,0.71,0.71,5.88
361,9041L,42.31,39.86,34.50,45.58
362,9041L,2.13,2.13,1.06,2.11
363,9041L,0.00,0.71,0.71,0.00
364,9041L,0.71,4.46,0.00,9.63
365,9041L,0.71,5.88,2.85,1.42
366,9041L,10.14,13.34,19.41,8.01
367,9041L,0.00,0.35,0.35,0.00
368,9041L,4.26,4.26,5.68,3.55
350,9050,6306.99,6502.19,5947.88,6280.43
351,9050,2863.37,3183.23,2572.43,2789.53
352,9050,16856.56,16316.08,17180.44,16544.08
354,9050,2617.23,2402.34,2215.60,2624.49
355,9050,2794.04,2355.78,2474.64,2185.75
356,9050,4744.65,5652.87,4867.38,5349.61
357,9050,1294.94,1099.05,1180.77,933.70
358,9050,1837.03,1984.84,1914.00,2057.30
359,9050,2336.38,2725.90,2338.52,2771.88
360,9050,2587.21,3057.91,2359.20,2891.55
361,9050,2647.32,2903.27,2870.44,2864.32
362,9050,2668.08,2632.67,2620.17,2796.48
363,9050,2364.06,2718.50,2503.30,2663.59
364,9050,1094.65,1350.25,1504.07,1181.66
365,9050,4022.77,4461.33,3718.06,4274.19
366,9050,5954.78,6371.85,5597.28,5674.26
367,9050,1725.67,1778.01,1560.83,1747.79
368,9050,2929.08,3395.09,2730.56,3127.76
369,9050,393.38,341.47,183.83,265.93
350,9143,12825.46,13662.39,14230.27,14668.56
351,9143,7277.49,7854.32,7960.17,8143.05
352,9143,19742.33,19430.58,19327.20,19808.65
354,9143,4744.72,4777.01,5256.42,5256.98
355,9143,5365.34,5470.38,5650.77,5980.94
356,9143,6658.77,6417.11,6648.96,6880.24
357,9143,1859.84,1682.24,1966.96,2059.41
358,9143,3332.88,3640.74,3851.78,3816.88
359,9143,6615.80,6684.57,6401.73,7481.54
360,9143,3120.28,3060.88,2799.08,3120.98
361,9143,2572.20,2765.21,3164.48,3090.31
362,9143,3282.60,3258.82,3199.39,3425.39
363,9143,4071.74,3624.97,3926.34,3696.48
364,9143,2328.57,2142.85,2307.23,2684.72
365,9143,4493.27,4583.54,4805.96,4982.63
366,9143,6395.73,7019.03,7293.20,7166.57
367,9143,1008.00,1019.59,1211.72,1097.50
368,9143,3169.31,3169.29,3334.89,3502.49
369,9143,384.43,364.86,313.07,281.61
350,9150,86.11,80.39,83.34,118.88
351,9150,47.88,73.37,43.61,51.91
352,9150,439.54,441.03,392.27,399.43
354,9150,19.24,15.85,13.22,24.29
355,9150,23.74,189.05,14.58,108.37
356,9150,24.83,28.08,35.52,35.93
357,9150,22.78,16.25,43.07,54.03
358,9150,81.92,270.17,181.01,132.76
359,9150,48.30,60.80,36.77,44.88
360,9150,43.87,38.76,45.77,51.81
361,9150,68.46,72.42,123.23,89.98
362,9150,40.30,23.76,32.12,33.44
363,9150,29.97,63.81,70.05,40.09
364,9150,147.07,136.24,152.69,178.95
365,9150,52.51,60.93,79.25,113.23
366,9150,72.81,119.98,228.40,265.22
367,9150,6.66,6.18,5.94,2.79
368,9150,21.38,19.90,29.77,22.27
369,9150,0.00,0.68,0.90,1.04
350,9193,23628.65,25571.43,20587.66,29055.78
351,9193,8574.48,9839.14,7517.76,11806.95
352,9193,20196.81,17205.65,16686.03,23235.92
354,9193,5695.88,5702.04,4748.55,6990.89
355,9193,8142.90,10185.51,7121.17,12271.86
356,9193,15353.28,16602.93,13200.05,20358.32
357,9193,4958.81,5993.97,4495.32,7579.62
358,9193,8489.04,8616.85,7256.80,10440.98
359,9193,10807.91,11607.95,8509.55,15469.28
360,9193,6741.28,6222.33,5718.82,7676.92
361,9193,5051.58,5233.77,4837.57,6259.55
362,9193,7418.32,7243.70,6055.28,8499.66
363,9193,7125.87,7099.14,6278.78,8162.52
364,9193,4586.34,4239.27,3529.30,4621.41
365,9193,10041.43,10401.10,9177.12,11668.16
366,9193,10631.10,10952.85,11080.48,12151.75
367,9193,2414.67,2314.53,2003.61,2629.44
368,9193,5364.40,5573.15,4453.75,6283.97
369,9193,732.50,667.06,419.98,736.99
350,9230,4130.71,4171.33,4656.62,4575.44
351,9230,2091.22,2134.95,2040.28,2110.29
352,9230,6980.37,6916.17,7012.71,7009.14
354,9230,2105.21,2328.00,2354.44,2454.73
355,9230,1169.60,1288.02,1372.13,1393.36
356,9230,4533.54,4002.50,4313.98,4310.57
357,9230,1364.55,1294.47,1463.45,1422.29
358,9230,3331.66,3064.57,3722.79,3791.43
359,9230,3611.62,3692.44,3930.72,3928.62
360,9230,1592.67,1788.58,1841.19,1700.22
361,9230,2426.81,2650.81,2470.04,2607.40
362,9230,2241.06,2227.08,2409.50,2294.22
363,9230,2567.11,2587.04,2729.80,2475.44
364,9230,953.03,1047.76,1050.63,1029.40
365,9230,3324.96,3196.18,3472.43,3440.32
366,9230,5289.62,5627.48,5721.56,5386.04
367,9230,724.33,647.24,882.71,739.38
368,9230,1493.82,1491.52,1308.29,1271.17
369,9230,73.95,95.68,95.04,68.48
350,9250B,4186.40,4864.47,4986.62,5807.52
351,9250B,1718.13,2228.28,2328.07,2395.29
352,9250B,4531.65,4921.88,5017.28,5362.33
354,9250B,2595.22,2779.01,2751.83,2918.58
355,9250B,1469.48,1541.45,1880.40,2132.26
356,9250B,1184.04,1387.99,1184.37,1447.51
357,9250B,375.08,328.92,386.71,447.31
358,9250B,850.69,867.67,899.95,943.76
359,9250B,2163.79,2062.82,2125.11,2314.44
360,9250B,828.48,876.81,882.43,996.82
361,9250B,897.02,741.91,922.83,891.59
362,9250B,874.15,933.96,941.71,1148.09
363,9250B,996.41,949.51,1076.84,1222.54
364,9250B,490.85,470.97,568.09,773.73
365,9250B,2358.00,2574.95,2778.22,2998.07
366,9250B,2249.56,2497.50,3021.52,2959.28
367,9250B,183.48,182.44,251.77,291.21
368,9250B,547.19,577.26,675.79,716.87
369,9250B,42.07,37.71,40.76,47.17
350,9300,3324.15,3704.79,3694.65,4152.64
351,9300,2121.36,2132.42,2020.90,2381.06
352,9300,9772.76,7982.25,9594.70,8578.03
354,9300,2164.72,2291.20,2295.93,2765.61
355,9300,1303.40,1370.05,1209.12,1513.18
356,9300,2090.49,2641.07,2580.49,3224.36
357,9300,1170.63,1279.71,1446.51,1757.24
358,9300,2274.10,2782.58,3386.61,3237.07
359,9300,2649.69,2867.42,2680.57,3415.63
360,9300,1404.54,1591.23,1397.25,1668.17
361,9300,3524.24,2188.57,2497.64,2498.56
362,9300,967.58,1141.31,1277.58,1600.03
363,9300,1594.43,1595.17,1769.94,1819.30
364,9300,710.15,800.18,748.88,627.38
365,9300,2258.80,2343.36,2330.86,2576.41
366,9300,4409.63,4569.02,4683.75,4888.13
367,9300,486.49,579.19,577.86,578.24
368,9300,1774.13,2037.03,2126.37,2255.96
369,9300,81.09,109.44,113.19,143.98
350,9801,105.01,122.47,133.52,153.38
351,9801,61.23,75.38,76.00,73.78
352,9801,241.93,238.38,244.19,246.49
354,9801,65.48,74.29,80.27,100.74
355,9801,44.79,51.25,56.87,59.00
356,9801,61.07,71.53,78.77,91.83
357,9801,26.16,25.20,26.85,32.46
358,9801,41.40,52.01,59.64,58.27
359,9801,82.76,82.44,89.81,104.36
360,9801,68.69,74.60,79.81,86.51
361,9801,76.49,82.68,97.82,91.92
362,9801,38.38,49.07,53.27,56.46
363,9801,49.75,52.85,60.81,63.79
364,9801,24.92,20.27,25.22,24.80
365,9801,74.96,84.23,93.46,100.09
366,9801,80.52,83.20,92.63,97.22
367,9801,20.50,21.19,21.31,21.81
368,9801,32.59,30.53,39.64,40.93
369,9801,5.23,5.64,6.85,7.13
716,1100B,317.32,309.71,341.05,410.68
717,1100B,127.02,94.46,101.55,116.22
718,1100B,143.94,120.98,141.31,130.31
719,1100B,362.50,343.68,313.55,410.94
720,1100B,1003.24,911.61,844.66,979.30
721,1100B,804.92,781.18,689.17,827.04
722,1100B,918.50,853.03,823.42,1024.03
723,1100B,296.60,264.06,270.99,311.88
724,1100B,643.71,563.17,557.75,610.53
725,1100B,113.71,96.95,81.33,108.67
726,1100B,214.62,200.38,200.58,228.55
727,1100B,1332.88,1112.31,1263.46,1440.62
728,1100B,251.78,206.90,210.29,239.06
729,1100B,458.11,393.52,390.29,387.25
755,1100B,21.48,30.23,25.32,22.14
716,1100D,468.69,454.90,473.85,560.97
717,1100D,159.54,126.39,133.95,150.29
718,1100D,188.28,149.61,177.24,158.70
719,1100D,459.67,431.87,407.69,523.26
720,1100D,1211.65,1087.62,991.25,1168.37
721,1100D,1023.92,972.98,847.90,1027.61
722,1100D,1207.48,1105.75,1051.02,1277.59
723,1100D,397.48,358.45,371.72,413.25
724,1100D,776.28,679.27,668.92,706.58
725,1100D,164.22,130.93,127.72,145.92
726,1100D,291.69,259.62,279.46,286.01
727,1100D,1650.19,1396.32,1540.04,1771.69
728,1100D,290.35,250.96,252.99,288.05
729,1100D,586.53,501.37,503.60,531.36
755,1100D,23.02,32.37,27.08,23.67
716,1105D,3.20,0.40,0.80,0.40
718,1105D,2.00,5.20,2.00,0.00
720,1105D,2.00,0.00,0.80,0.40
721,1105D,0.00,0.00,0.00,1.20
722,1105D,10.00,8.40,7.60,9.60
723,1105D,0.40,1.60,1.20,1.20
725,1105D,0.00,2.40,0.00,0.00
727,1105D,1.60,0.80,2.00,0.80
716,1724,1701.17,1653.33,1500.00,1787.19
717,1724,1148.66,993.27,894.38,1190.64
718,1724,982.07,875.27,891.68,907.29
719,1724,1886.69,1657.48,1501.09,2048.96
720,1724,4730.82,4082.20,3999.56,5106.81
721,1724,3777.15,3372.86,3198.40,4089.29
722,1724,3823.51,3647.03,3101.20,4191.66
723,1724,1657.33,1609.46,1582.46,1947.95
724,1724,3478.28,3110.96,3076.83,3550.88
725,1724,1039.29,865.22,887.45,1056.24
726,1724,1285.40,1123.45,1099.82,1363.27
727,1724,4780.35,3933.55,4134.10,4876.41
728,1724,1415.18,1230.93,1286.64,1530.90
729,1724,2940.55,2457.00,2576.83,3170.70
755,1724,113.67,110.82,127.41,166.15
716,9041L,5.70,6.23,9.98,9.62
717,9041L,1.42,1.42,1.42,0.71
718,9041L,1.42,0.00,0.00,0.89
719,9041L,8.55,0.71,7.84,5.70
720,9041L,5.88,0.70,1.42,1.77
721,9041L,17.28,35.49,27.47,24.43
722,9041L,44.73,42.59,53.10,37.93
723,9041L,3.55,3.18,10.34,2.83
724,9041L,13.55,24.56,14.23,21.35
725,9041L,0.00,0.00,0.71,0.00
726,9041L,1.42,2.13,2.13,2.84
727,9041L,40.67,22.10,57.44,29.61
728,9041L,5.88,9.63,0.71,14.09
729,9041L,2.85,9.98,6.41,12.46
716,9050,2270.02,2452.80,2442.32,2228.59
717,9050,1824.88,1564.87,1654.94,1525.42
718,9050,1432.11,1619.60,1507.08,1522.25
719,9050,2179.23,1793.91,1928.78,2153.90
720,9050,3379.44,3002.31,3103.18,2846.08
721,9050,4903.82,4686.25,5143.85,4759.47
722,9050,4414.53,4522.52,4278.51,4098.10
723,9050,2171.92,2400.15,2029.09,2096.08
724,9050,4578.66,4450.29,4456.04,4051.06
725,9050,1762.57,1668.43,1498.45,1705.49
726,9050,2351.44,2608.53,2237.35,2147.89
727,9050,3401.87,3519.18,3724.37,3504.90
728,9050,1245.18,1961.47,1264.33,1273.27
729,9050,2714.30,2383.49,2753.19,2370.27
755,9050,88.40,123.76,137.02,157.05
716,9143,1294.48,1161.98,1440.76,1309.09
717,9143,1649.11,1639.30,1782.13,1855.16
718,9143,987.43,903.91,1069.29,688.58
719,9143,2653.43,2691.24,2778.17,2964.06
720,9143,3965.55,3701.37,4350.01,4469.74
721,9143,4394.87,4790.76,5246.75,5893.51
722,9143,6336.37,6691.82,6425.84,6401.25
723,9143,1645.90,1592.00,1881.08,2146.06
724,9143,4767.67,4831.72,5614.13,5959.32
725,9143,2021.68,2169.85,2308.47,2772.96
726,9143,2242.10,2141.47,2704.27,2837.94
727,9143,6516.90,6190.14,7662.78,7673.45
728,9143,1324.82,1249.82,1360.63,1357.90
729,9143,5571.07,5769.08,6188.36,7117.98
755,9143,83.38,96.12,120.96,109.31
716,9150,10.95,6.11,6.60,8.70
717,9150,17.32,13.00,17.38,16.54
718,9150,3.51,2.16,5.09,8.73
719,9150,25.73,23.48,41.60,42.29
720,9150,58.83,42.87,68.89,82.35
721,9150,30.77,34.28,40.04,50.09
722,9150,307.46,429.39,422.24,408.70
723,9150,14.94,15.87,17.13,15.18
724,9150,76.44,100.84,97.88,147.62
725,9150,32.70,37.97,44.95,51.88
726,9150,14.23,12.17,13.69,13.50
727,9150,101.82,98.88,259.95,149.98
728,9150,45.26,54.22,30.06,14.89
729,9150,117.31,158.81,101.34,90.80
716,9193,3383.39,3284.06,2983.88,3922.39
717,9193,3234.30,2935.19,3389.01,3630.45
718,9193,3164.97,2935.91,2862.07,3362.35
719,9193,5027.58,5177.50,5063.25,6023.46
720,9193,6417.31,6727.69,6354.51,8414.71
721,9193,6767.40,6356.60,6622.77,7576.67
722,9193,4447.42,4289.53,4296.58,4963.96
723,9193,4534.75,4231.54,4260.90,5555.78
724,9193,6240.00,6356.81,6185.64,7424.36
725,9193,3200.72,3029.89,2945.75,3575.33
726,9193,2607.47,2665.84,2745.50,3037.07
727,9193,6146.66,6225.91,6109.45,7674.14
728,9193,2771.36,2604.02,2402.98,2870.87
729,9193,7796.77,7846.77,8228.31,10039.86
755,9193,342.62,360.91,379.33,399.66
716,9230,2168.57,1983.11,2396.60,2220.88
717,9230,909.26,1054.11,927.14,1012.95
718,9230,441.42,332.42,297.01,331.42
719,9230,1573.86,1538.33,1735.79,1614.73
720,9230,4322.93,4466.42,4423.87,4712.80
721,9230,4653.48,4615.21,4627.67,4533.85
722,9230,5768.37,6055.36,4913.00,5632.89
723,9230,1474.14,1388.41,1491.39,1415.77
724,9230,2632.61,2781.68,2882.77,3324.47
725,9230,1320.52,1378.97,1172.79,1246.65
726,9230,1550.38,1180.18,1505.20,1330.48
727,9230,3686.39,3606.53,4060.62,4100.99
728,9230,905.59,908.55,881.13,925.89
729,9230,2567.56,2145.54,2620.74,2401.35
755,9230,21.76,65.32,74.01,56.62
716,9250B,236.60,246.60,269.90,279.52
717,9250B,691.79,646.29,745.42,798.16
718,9250B,197.63,164.61,193.43,109.71
719,9250B,824.22,819.38,853.31,940.92
720,9250B,715.19,796.20,825.88,881.84
721,9250B,967.41,1003.25,1181.39,1451.50
722,9250B,1140.50,1405.19,1134.13,1479.08
723,9250B,202.13,288.90,325.86,464.25
724,9250B,787.08,881.55,964.36,969.71
725,9250B,368.12,380.86,404.69,492.94
726,9250B,641.41,642.08,827.09,864.75
727,9250B,1795.05,1741.02,2233.48,2300.90
728,9250B,444.82,386.90,297.25,342.40
729,9250B,1426.84,1427.08,1943.92,1600.22
755,9250B,19.47,11.43,22.09,15.44
716,9300,1051.09,753.53,1026.18,518.59
717,9300,652.28,781.45,672.76,680.86
718,9300,476.56,562.14,680.82,262.32
719,9300,2009.17,2032.57,2345.62,2302.72
720,9300,2010.10,2063.15,2144.70,2465.10
721,9300,2786.91,3056.25,3469.94,3427.45
722,9300,4681.24,4870.64,4703.03,3838.14
723,9300,717.11,747.32,699.61,822.58
724,9300,1437.00,1535.37,1645.00,1775.85
725,9300,939.28,952.19,916.14,931.69
726,9300,947.60,1078.62,1117.09,1266.15
727,9300,2597.01,2848.21,3121.36,3281.92
728,9300,658.40,661.81,762.35,648.90
729,9300,2799.55,2030.50,2456.64,2477.23
755,9300,11.26,6.74,11.25,29.27
716,9801,16.90,15.88,18.81,16.84
717,9801,14.01,15.98,15.85,19.40
718,9801,18.51,18.73,16.84,14.81
719,9801,54.34,53.19,61.28,60.77
720,9801,63.96,60.24,71.81,73.66
721,9801,65.90,70.45,76.67,82.76
722,9801,79.23,83.10,79.25,87.32
723,9801,21.38,22.39,24.27,26.72
724,9801,24.58,26.50,31.05,35.04
725,9801,34.64,36.51,36.59,42.21
726,9801,34.19,30.56,36.31,38.29
727,9801,64.26,70.09,76.37,89.95
728,9801,32.50,33.82,35.15,25.34
729,9801,52.23,46.15,54.11,64.84
755,9801,1.50,2.03,3.04,2.10
967,1724,0.00,5.18,0.00,0.00
967,9050,760.25,987.89,713.83,716.04
967,9143,45.62,21.51,32.27,32.27
967,9230,183.01,300.66,0.00,239.66
967,9300,13.53,14.85,54.14,5.97
967,9801,0.00,0.07,0.12,0.09
850,1100B,2343.57,2443.16,2454.87,2767.68
852,1100B,4776.23,4513.14,4540.05,4960.37
853,1100B,1398.75,1365.40,1359.84,1432.72
855,1100B,94.46,76.45,76.92,84.61
856,1100B,203.13,190.15,190.28,224.62
857,1100B,1734.76,1772.84,1791.64,1958.25
859,1100B,51.73,50.49,48.69,38.53
860,1100B,163.92,150.76,156.54,154.81
863,1100B,190.65,196.49,180.85,217.23
864,1100B,205.85,214.71,224.81,185.44
865,1100B,3.28,4.93,4.20,5.14
850,1100D,3518.26,3512.75,3523.64,3901.76
852,1100D,6772.99,6469.62,6474.46,7082.40
853,1100D,2214.34,1986.91,2054.45,2095.89
855,1100D,183.55,139.02,145.01,145.52
856,1100D,334.40,353.83,324.82,373.07
857,1100D,2742.38,2845.16,2905.96,3129.54
859,1100D,107.27,100.48,103.67,100.84
860,1100D,334.10,280.88,291.02,273.87
863,1100D,382.58,375.01,355.91,369.97
864,1100D,305.56,291.62,305.98,256.68
865,1100D,21.12,22.14,17.87,19.40
850,1105D,21.21,15.60,12.80,16.41
852,1105D,69.70,74.15,77.75,75.34
853,1105D,13.21,16.82,18.01,18.01
856,1105D,0.00,0.80,0.00,0.40
857,1105D,8.80,12.01,11.20,11.60
860,1105D,0.00,0.00,0.00,1.60
863,1105D,0.00,0.80,0.80,1.60
864,1105D,10.03,5.62,5.62,11.64
850,1724,8468.24,8870.07,9101.60,11136.47
852,1724,18367.47,18338.50,18097.89,19587.67
853,1724,6386.12,5844.09,5841.23,6542.10
855,1724,466.00,321.42,390.22,377.94
856,1724,1432.43,1391.36,1275.73,1523.42
857,1724,7951.51,7926.22,7879.02,8630.19
859,1724,444.05,367.45,337.63,391.57
860,1724,857.93,738.63,791.72,958.86
863,1724,1239.75,1240.81,1218.73,1284.36
864,1724,999.73,1006.45,898.42,930.01
865,1724,100.61,146.94,170.57,170.86
850,9041L,91.21,70.46,77.45,78.50
852,9041L,84.21,77.89,76.09,103.37
853,9041L,27.01,13.13,22.73,13.49
855,9041L,0.35,1.76,1.75,0.70
856,9041L,2.13,1.42,1.42,2.49
857,9041L,50.94,59.55,41.51,30.64
859,9041L,1.77,3.90,0.70,2.13
860,9041L,8.53,14.23,14.24,11.40
863,9041L,1.77,0.70,3.19,2.48
864,9041L,11.38,8.16,6.76,7.11
865,9041L,0.00,1.41,2.84,1.42
850,9050,27220.59,26209.09,25261.13,27158.87
852,9050,27123.05,27822.27,29165.81,25036.76
853,9050,15497.33,14497.40,15036.44,14392.55
855,9050,2235.88,2038.93,2128.03,2109.26
856,9050,4023.74,4094.63,3854.79,4012.84
857,9050,22605.74,20817.85,21291.47,21137.32
859,9050,1862.13,1588.18,1811.37,2055.16
860,9050,2850.91,2784.58,2822.83,2546.44
863,9050,4257.01,4596.04,3944.71,4075.06
864,9050,4476.12,4439.45,4241.03,4282.67
865,9050,1569.25,1473.50,1607.10,1646.02
850,9143,35295.42,39221.93,39807.39,42186.19
852,9143,41504.06,44224.52,46215.17,48434.99
853,9143,21641.46,21624.11,23291.56,23979.66
855,9143,3785.40,4365.46,4234.15,4276.00
856,9143,5338.12,5251.83,5715.97,6003.65
857,9143,42900.20,43443.50,45537.35,47061.54
859,9143,1916.31,2504.10,2291.95,2685.00
860,9143,3064.43,3037.24,3111.31,2995.97
863,9143,9163.35,9540.70,9185.24,8878.61
864,9143,5760.79,5760.34,6131.17,6389.35
865,9143,235.48,262.36,234.69,251.30
850,9150,438.46,710.73,695.50,769.08
852,9150,518.21,404.94,611.39,840.19
853,9150,184.50,198.66,251.34,246.65
855,9150,36.29,30.11,28.63,49.43
856,9150,127.35,50.92,56.16,81.50
857,9150,939.66,755.63,807.26,630.94
859,9150,6.98,11.31,17.45,21.48
860,9150,8.95,16.88,19.24,10.98
863,9150,37.75,63.84,29.31,36.89
864,9150,115.23,136.50,130.30,115.34
865,9150,0.00,1.23,1.77,0.88
850,9193,15045.71,15272.79,15493.96,18498.61
852,9193,24319.01,25337.57,26049.40,28459.28
853,9193,12045.30,11132.44,10611.04,12651.56
855,9193,1823.05,1737.86,1784.38,1805.24
856,9193,2788.38,2780.69,2805.79,3112.97
857,9193,12685.37,12409.03,12304.06,13607.92
859,9193,1591.54,1667.28,2027.01,1900.99
860,9193,1944.57,1887.29,1958.31,2137.80
863,9193,4770.57,5030.83,4920.72,5682.84
864,9193,5936.17,5754.65,5459.61,6297.17
865,9193,35.99,46.38,43.81,49.96
850,9230,6390.76,6594.76,6269.39,6187.36
852,9230,7589.12,7394.11,8072.56,7516.29
853,9230,4069.86,3986.96,4328.32,3698.37
855,9230,479.54,491.38,596.80,550.32
856,9230,996.87,801.90,1281.07,1061.68
