ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
306,1100,5173.53,5106.83,5439.47,5587.70
307,1100,4335.32,4458.46,4461.10,4788.38
308,1100,2157.28,2208.72,2310.02,2264.14
309,1100,3830.07,3869.66,4033.45,4222.95
310,1100,4438.47,4526.97,4734.97,4851.45
312,1100,2071.68,2070.62,2118.07,2288.06
313,1100,2912.97,2927.62,3593.75,3213.37
314,1100,3756.83,3766.80,3889.12,4054.39
315,1100,4007.11,3928.34,4265.98,4420.75
316,1100,1961.58,2025.07,2191.22,2302.68
317,1100,4409,4152.07,4370.36,4603.11
318,1100,359.06,331.16,412.64,387.9
319,1100,4893.15,5175.71,5337.36,5154.08
398,1100,1012.20,910.92,1108.51,1079.64
969,1100,410.32,317.3,447.66,342.23
967,1100,3030.29,3048.94,3075.53,3406.69
968,1100,2830.01,3252.42,3315.42,3396.26
832,1100,999.07,1108.07,1148.37,1311.37
833,1100,1268.70,1265.27,1306.71,1407.58
834,1100,2400.66,2493.71,2580.81,2757.04
835,1100,278.9,318.25,318.21,326.85
836,1100,3837.40,4040.09,4459.46,4715.83
837,1100,4964.61,5138.24,5035.49,5368.84
838,1100,1244.66,1136.08,1221.42,1421.10
600,1100,20045.77,21443.13,23427.86,23147.39
601,1100,12863.19,13978.63,14804.72,14968.62
602,1100,1054.99,1099.22,1117.86,1123.54
603,1100,835.77,840.7,940.65,888.83
604,1100,10134.18,11073.27,11612.43,11974.34
605,1100,10225.51,10734.65,11649.96,11700.45
606,1100,20966.94,23361.61,24180.51,24113.32
607,1100,1309.44,1429.02,1484.83,1474.54
608,1100,320.95,358.33,366.24,390.86
609,1100,1269.38,1261.12,1383.38,1524.97
610,1100,2222.40,2343.37,2472.63,2709.32
611,1100,2481.89,2560.27,2716.54,2822.01
612,1100,2200.82,2183.12,2284.51,2472.73
613,1100,1342.76,1351.24,1512.29,1589.81
614,1100,1254.68,1237.59,1364.23,1496.31
615,1100,1761.28,1844.65,2081.48,2256.47
616,1100,2523.94,2513.86,2832.38,3068.63
617,1100,2473.19,2301.63,2575.50,2846.88
618,1100,2609.67,2814.10,2883.85,3186.70
619,1100,1024.81,1081.45,1084.66,1221.83
620,1100,2294.18,2443.84,2598.52,2739.83
622,1100,3612.67,3836.97,4212.06,4518.46
623,1100,1383.66,1452.81,1556.56,1577.54
624,1100,889.93,968.51,1010.02,1102.47
625,1100,1466.24,1476.68,1490.91,1604.96
626,1100,1048.58,1143.67,1116.17,1251.80
627,1100,1583.97,1842.94,1825.96,1960.56
628,1100,1632.69,1677.03,1714.65,1825.82
629,1100,2259.93,2424.55,2597.23,2991.79
460,1100,10520.83,10479.67,10794.90,11175.18
461,1100,5758.08,5649.49,5944.94,6345.53
462,1100,12277.40,12287.58,12697.84,13140.05
463,1100,7145.96,7480.31,7719.90,8300.19
464,1100,862.22,747.91,815.58,754.84
465,1100,12001.66,12586.57,13019.42,13732.79
466,1100,2992.15,3026.07,3237.89,3439.68
467,1100,2237.98,2312.82,2344.08,2591.47
468,1100,3776.36,3860.21,4092.07,4174.08
469,1100,4564.22,4224.05,4431.82,4614.93
470,1100,1069.81,1008.04,1123.05,1198.96
471,1100,3884.58,3922.11,4109.22,4307.93
472,1100,1429.85,1448.28,1560.33,1730.70
473,1100,4326.58,4080.65,4202.73,4357.12
474,1100,3210.88,3132.39,3185.76,3785.11
475,1100,1899.11,1744.49,1884.40,2009.32
476,1100,1852.14,2048.42,2092.13,2321.26
477,1100,4164.65,4354.39,4489.93,4639.21
478,1100,1886,1826.25,1701.37,1841.50
479,1100,5374.01,5308.33,5362.38,5702.67
500,1100,2276.86,2298.48,2460.56,2755.03
501,1100,1334.77,1326.88,1420.71,1521.72
502,1100,1936.58,2067.48,2257.30,2317.39
503,1100,3766.13,3995.59,4195.95,4140.03
504,1100,578.94,621.99,716.96,697.26
505,1100,1155.22,1122.43,1154.78,1203.31
506,1100,1093.12,1031.55,1084.65,1227.74
507,1100,746.99,776.07,825.49,797.7
508,1100,142.69,129.15,124.08,128.22
510,1100,706.41,726.5,762.17,751.15
511,1100,1956.11,1938.57,2167.61,2236.46
512,1100,326.32,329.89,358.33,373.35
513,1100,559.18,603.22,647.12,682.81
514,1100,341.62,285.91,282.03,377.69
515,1100,1324.29,1315.40,1383.10,1535.94
516,1100,147.57,141.22,175.82,171.79
520,1100,1809.39,1944.97,2058.71,2245.09
521,1100,363.77,366.18,327.35,434.11
522,1100,3729.96,3890.22,3901.86,4216.23
523,1100,1496.73,1514.47,1615.51,1711.58
524,1100,2759.71,2895.27,2957.28,3240.06
525,1100,752.19,795.54,810.69,898.14
526,1100,1084.59,1111.04,1294.15,1389.97
527,1100,2380.40,2438.25,2695.36,2876.83
528,1100,1468.96,1609.90,1857.81,1867.05
660,1100,8200.60,8664.30,9695.47,10469.55
661,1100,1094.73,1232.57,1210.80,1420.01
662,1100,11126.45,11840.25,13090.45,13818.18
664,1100,872.82,1028.48,1097.36,1057.87
665,1100,1161.56,1211.43,1204.75,1379.45
666,1100,3108.16,3267.80,3545.06,3830.27
667,1100,1076.32,1156.87,1179.70,1380.50
668,1100,351.13,379.89,428.12,520.05
669,1100,91.86,74.45,73.98,107.73
670,1100,1480.22,1592.30,1596.55,1731.59
671,1100,596.64,600.99,686.2,720.57
672,1100,4584.60,4854.13,5099.90,5419.16
673,1100,574.68,609.8,662.23,709.43
674,1100,803.75,818.08,949.36,984.13
675,1100,734.85,779.01,801.9,810.23
676,1100,430.07,340.1,388.15,461.82
677,1100,222.89,277.73,292.22,340.03
678,1100,360.92,358.34,345.71,436.41
679,1100,162.85,149.57,166.7,141.63
400,1100,2515.15,2612.55,2641.15,2712.65
401,1100,1278.02,1214.30,1279.41,1307.39
402,1100,10564.26,11291.87,11924.84,12257.47
403,1100,2592.88,2428.55,2543.40,2986.48
404,1100,1215.68,1113.60,1094.15,1238.78
405,1100,4224.53,4247.92,4483.75,4693.23
406,1100,477.44,520.02,476.61,579.76
407,1100,280.84,300.85,303.85,371.51
408,1100,87.21,80.24,104.67,93.61
409,1100,146.45,141.05,72.01,121.99
410,1100,5990.74,6269.04,6389.38,6791.04
411,1100,961.19,950.34,1062.42,1107.89
412,1100,274.57,215.9,287.27,284.69
413,1100,113.12,96.64,98.58,130.45
414,1100,89.24,98.14,120.99,100.77
415,1100,344.64,277.64,300.67,300.57
416,1100,209.1,219.6,227.97,229.96
417,1100,130.45,141.58,163.44,188.65
418,1100,38.9,52.06,58.37,44.05
420,1100,2995.82,3063.97,3181.42,3448.79
421,1100,1971.47,2001.49,2098.66,2265.95
422,1100,1999.56,1654.66,2371.92,1447.58
423,1100,2472.16,2413.78,2513.56,2771.74
424,1100,2580.30,2592.69,2748.39,2846.37
425,1100,312.95,294.71,293.4,330.56
426,1100,249.98,196.13,208.43,224.52
427,1100,1817.24,1810.02,2000.08,2041.01
700,1100,11711.60,12526.13,13313.43,14255.61
701,1100,5385.17,5736.89,5813.52,6131.93
703,1100,3684.94,4214.13,4463.35,4289.39
704,1100,11808.25,12353.43,13050.38,13802.67
705,1100,20954.60,21355.66,22961.50,21381.36
706,1100,5365.41,5339.28,6046.35,5972.88
707,1100,12158.15,12665.19,13881.94,13920.27
708,1100,12356.48,12126.56,13550.48,13287.54
710,1100,1223.23,1267.22,1262.22,1318.56
711,1100,3961.08,4430.90,4687.92,5042.94
712,1100,3573.06,3690.49,4079.46,4384.90
713,1100,3072.11,3030.75,3493.47,3551.04
714,1100,1316.48,1445.28,1650.90,1581.37
039,1100,791.67,789.45,795.04,760.38
040,1100,5706.08,5284.33,5708.03,5940.70
041,1100,3049.65,2972.03,3204.80,3305.89
042,1100,1606.03,1528.30,1591.02,1529.38
043,1100,1013.41,929.51,1018.58,1022.74
044,1100,2538.72,2244.17,2242.54,2303.48
045,1100,565.65,528.03,530.88,502.3
046,1100,730.81,698.67,791.72,690.65
047,1100,430.81,414.85,502.23,455.16
048,1100,376.97,416.34,493.64,458.7
049,1100,1580.82,1404.89,1649.75,1575.17
206,1100,2649.36,2572.76,2818.93,2773.51
207,1100,3816.26,3918.37,4053.55,4226.82
208,1100,11760.54,11565.49,12577.46,12348.38
209,1100,1986.24,1832.79,1982.87,2084.86
210,1100,11873.26,12284.24,12373.80,13330.92
211,1100,5097.01,5441.71,5230.98,5931.35
212,1100,10575.92,11138.18,11116.99,11467.96
214,1100,1602.95,1801.34,1952.75,2062.33
215,1100,1063.78,1103.84,1149.61,1149.30
216,1100,2033.57,2164.18,2114.73,2149.71
217,1100,6980.37,7272.77,7483.69,7835.75
218,1100,1395.80,1494.06,1562.54,1658.87
219,1100,1461.90,1535,1570.31,1702.78
010,1100,6585.95,6907.02,6829.16,7164.91
011,1100,1783.49,1836.11,1826.48,2004.25
012,1100,1967.26,1975.26,1900.73,2011.71
013,1100,2216.98,2254.38,2160.40,2257.14
014,1100,4062.98,4207.45,4213.09,4510.59
015,1100,4798.64,4979.91,4793.91,5278.36
016,1100,3537.84,3739.23,3698.32,3773.91
017,1100,8318.30,8682.07,8652.51,9111.64
018,1100,13685.63,14954.38,15210.72,15647.58
019,1100,13574.28,14948.60,14606.50,15554.27
020,1100,9629.86,10112.72,10455.59,10745.78
021,1100,23781.61,25119.24,25672.26,26306.38
022,1100,1179.85,1200.40,1077.59,1184.07
023,1100,8707.30,9428.09,9408.31,10121.84
024,1100,8862.78,9223.79,9061.80,9335.57
025,1100,2521.71,2873.32,3168.93,2997.78
026,1100,3653.58,3730.87,4103.42,3919.67
027,1100,7974.75,8388.31,8554.31,9339.83
480,1100,27626,28194.13,29666.36,30627.24
481,1100,28083.96,28150.37,28593.30,30867.61
482,1100,4652.92,4601.93,4691.29,5054.18
483,1100,22710.70,23150.10,24169.51,25219.61
484,1100,5270.58,5361.10,5649.89,6319.01
485,1100,1896.97,1905.74,1833.96,1984.17
486,1100,3066.77,3247.18,3431.02,3869.49
487,1100,2102.43,2202.96,2301.55,2374.52
488,1100,10603.68,10911.24,11154.27,12084.78
489,1100,2927.67,2883.88,3089.15,3204.68
490,1100,13529.15,13889.01,14520.90,15179.32
491,1100,1825.99,1968.57,1944.53,2086.67
492,1100,2907.83,2928.68,2953.76,3102.30
493,1100,4854.26,5151.68,5526.83,5837.09
494,1100,13637.52,14312.87,14888.21,15167.96
495,1100,13442.88,13979.07,14806.32,15292.19
496,1100,3409.49,3645.21,3978.05,3853.11
497,1100,2012.99,2054.80,2262.98,2316.89
498,1100,2516.01,2680.79,2858.54,2938.95
499,1100,1099.21,988.95,1134.79,1408.79
550,1100,8891.81,9269.16,9847.91,10639.35
551,1100,13589.44,14216.59,14438.54,15347.66
553,1100,15972.95,16592.26,17240.77,18236.63
554,1100,18979.17,19588.43,20247.96,20897.26
556,1100,93.57,86.88,74.03,80.48
557,1100,3114.44,3011.46,3035.23,3119.50
558,1100,1727.94,1794.30,1772.26,1913.66
559,1100,4241.32,4310.79,4493.70,4775.79
560,1100,4224.17,4346.98,4409.58,4812.52
561,1100,724.79,665.55,748.14,713.06
562,1100,1307.65,1250.21,1321.10,1445.45
563,1100,3401.22,3529.56,3387.88,3817.02
564,1100,2023.08,2099.23,2299.70,2248.49
565,1100,1941.34,2006.25,2102.29,2223.88
566,1100,1025.15,997.52,1093.85,1145.69
567,1100,550.88,540.03,576.23,693.51
386,1100,5840,5999.32,6159.35,6731.96
387,1100,987.97,954.28,1104.16,1144.98
388,1100,2927.27,2862.91,3202.53,3569.86
389,1100,975.2,1022.83,976.5,1122.73
390,1100,3989.96,4201.29,4218.59,4515.25
391,1100,4486.47,4546.72,4599.87,4855.22
392,1100,3817.22,4134.59,4078.99,4375.94
393,1100,3236.82,3420.12,3517.23,3789.32
394,1100,6050.56,6172.70,6223.60,6723.96
395,1100,5734.92,5899.62,6268.52,6244.65
396,1100,1451.19,1568.99,1672.98,1819.60
397,1100,3169.72,3026.70,3158.69,3532.11
630,1100,13677.46,14477.30,15711.94,16232.55
631,1100,35110.58,32478.52,36149.53,35110.70
633,1100,8547.29,9202.94,10100.75,10211.38
634,1100,789.57,812.68,881.79,1008.80
635,1100,936.79,973.68,1109.93,1112.17
636,1100,1618.96,1915.44,1909.11,2031.77
637,1100,1706.40,1824.48,1857.68,2044.91
638,1100,1233.07,1162.13,1170.82,1316.52
639,1100,461.82,436.61,465.34,484.48
640,1100,7959.05,8521.36,9070.53,9803.11
641,1100,11555.66,12385.32,12671.15,13522.16
644,1100,354.24,372.52,356.4,536.58
645,1100,689.57,771.46,818.7,831.33
646,1100,307.1,339.14,381.89,456.1
647,1100,628.98,713.99,774.93,805.59
648,1100,1120.48,1143.87,1136.50,1273.96
650,1100,643.83,724.76,826.18,931.18
651,1100,956.36,990.56,1008.69,1094.99
652,1100,3887.44,4105.28,4157.08,4550.51
653,1100,708.06,661.06,726.74,845.39
654,1100,729.68,696.49,747.6,782.53
655,1100,471.37,491.6,533.52,595.78
656,1100,814.48,939.12,1034.13,1094.93
657,1100,1099.59,1249.20,1284.68,1436.52
658,1100,1894.07,2085.43,2257.91,2601.81
590,1100,404.78,402.43,422.41,421.52
591,1100,1613.82,1723.64,1672.53,1825.29
592,1100,275.09,269.28,262.23,252.07
593,1100,157.89,190.46,221.58,287.34
594,1100,839.54,916.75,936.1,938.26
595,1100,105.84,118.19,122.27,142.94
596,1100,756.5,743.88,776.57,803.77
597,1100,1813.50,1865,2000.33,2128.22
598,1100,2563.24,2735.28,2821.04,2930.29
599,1100,644.11,663.16,751.38,775.59
680,1100,1440.09,1368.03,1626.04,1572.96
681,1100,7394.75,7656.51,8235.80,8642.89
683,1100,386.72,375.17,414.24,532.98
684,1100,287.11,270.99,319.23,328.69
685,1100,3301.82,3259.49,3620.17,3655.48
686,1100,321.02,318.07,328.08,371.64
687,1100,742.64,709.37,837.26,958.28
688,1100,1266.65,1151.21,1306.47,1373.12
689,1100,433.76,400.6,415.57,464.32
690,1100,128.5,120.04,183.59,147.43
691,1100,422.1,428.54,457.37,482.15
692,1100,12.85,11.61,12.52,15.95
693,1100,367.01,302.61,364.81,402.47
890,1100,3323.43,3368.61,3591.06,3708.35
891,1100,8892.08,9337.54,9722.08,10126.40
893,1100,48.55,30.53,55.19,31.09
894,1100,1178.89,1225.73,1204.63,1216.43
895,1100,1776.96,1754.12,1917.32,2118.05
897,1100,339.88,337.63,326.23,393.28
898,1100,276.86,278.06,258.47,321.59
030,1100,7204.24,7620.38,7860.68,8258.54
031,1100,3798.66,4027.86,4178.29,4547.06
032,1100,2093.28,2004.69,2082.85,2125.45
033,1100,1441.91,1289.12,1336.99,1505.80
034,1100,1096.46,1088.29,1158.25,1209.95
035,1100,389.99,351.95,387.67,388.3
036,1100,68.59,78.9,88.92,70.04
037,1100,1404.58,1402.26,1378.51,1448.66
038,1100,7774.53,8040.32,8672.27,8766.82
070,1100,9948.22,10108.07,10227.50,10952.68
071,1100,941.66,975.7,902.55,931.99
072,1100,409.88,409.47,313.48,358.91
073,1100,770.9,899.85,794.68,866.83
074,1100,3806.78,3923.81,4061.56,4089.78
075,1100,345.23,340.07,336.36,424.16
076,1100,3550.69,3722.58,3657.99,3866.37
077,1100,4833.80,5163.12,5119.27,5405.69
078,1100,3790.32,3850.59,3958.39,4231.72
079,1100,3280.96,3439.92,3616.72,3623.73
080,1100,17251.95,17815.53,17785.33,19305.42
081,1100,1009.01,951.05,1051.32,1010.29
082,1100,2950.09,3074.90,3224.11,3246.67
083,1100,2038.02,2128.02,2050,2172.40
084,1100,263.18,302.12,328.11,322
085,1100,2909.84,2874.38,2822.15,3130.29
086,1100,1845.48,2020.94,2036.25,2249.06
087,1100,2929.13,2986.10,3141.65,3191.06
088,1100,6139.25,6497.76,6229.26,6745.64
089,1100,754.79,733.99,765.97,796.05
870,1100,451.42,436.8,508.94,595.96
871,1100,8061.81,8083.58,8763.97,8775.39
873,1100,103.97,89.32,126.18,113.81
874,1100,418.22,414.26,452.75,498.23
875,1100,1380.54,1348.47,1489.06,1599.07
877,1100,156.95,164.83,156.45,179.23
878,1100,35.86,42.97,63.04,71.39
879,1100,53.71,51.11,83.06,92.89
880,1100,1224.29,1152.94,1298.22,1463.15
881,1100,198.97,284.45,235.71,250.71
882,1100,948.15,933.12,932.71,1049.89
883,1100,495.73,457.14,544.16,554.23
884,1100,48.42,41.64,42.06,62.38
100,1100,34044.54,37243.91,36506.60,36156.99
101,1100,2368.66,2255.66,2436.83,2340.35
102,1100,334.58,316.64,289.98,380.04
103,1100,1911.14,1943.76,1811.33,1919.72
104,1100,2460.07,2470.99,2194.20,2488.63
105,1100,6404.16,6469.63,6567.34,6455.26
106,1100,881.05,907.71,929.41,1019.15
107,1100,1090.15,1220.26,1041.43,1076.52
108,1100,678.47,627.81,695.88,674.97
109,1100,4138.55,4260.94,4295.25,4300.98
110,1100,1806.66,1941.97,1874.50,1965.45
111,1100,1306.41,1452.74,1391.51,1415.26
112,1100,8894.99,9485.32,8945.91,9436
113,1100,3347.39,3565.75,3343.06,3617.22
114,1100,1044.73,1098.61,898.71,984.57
115,1100,5202.21,5489.21,5198.75,5538.17
116,1100,197.52,264.55,232.18,244.11
117,1100,14206.69,14693.81,14384.81,14873.96
118,1100,826.31,825.7,819.97,799.15
119,1100,1873.96,2027.73,2125.93,1883.52
120,1100,3079.66,3309.64,3348.91,3507.09
121,1100,2164.88,2254.28,2214.70,2327.99
122,1100,1892.56,2084.80,2193.78,2201.40
123,1100,1515.12,1536.13,1527.98,1736.60
124,1100,1096.41,1127.09,1224.19,1267.89
125,1100,3118.24,3234.29,3250.61,3166.15
126,1100,822.6,879.38,832.47,861.9
127,1100,475.59,481.82,642.6,601.69
128,1100,1874.49,2003.52,2144.14,2165.82
129,1100,1263.22,1378.75,1489.12,1421.78
130,1100,4020.59,4139.84,4223.65,4339.16
131,1100,1217.95,1247.70,1333.51,1396.14
132,1100,2398,2344.80,2418.08,2569.63
133,1100,766.19,687.89,718.55,816.85
134,1100,1158.51,1126.82,1159.23,1324.44
135,1100,481.5,572.2,596.47,652.35
136,1100,1770.98,1824.58,2024.85,2063.46
137,1100,1039.86,1012.94,1095.19,1081.24
138,1100,1032.12,992.8,1177.53,1232.64
139,1100,803.41,893.98,818.89,947.59
140,1100,3890.79,4003.60,4019.78,4239.21
141,1100,1661.83,1764.04,1702.50,1717.22
142,1100,5003.53,5327.53,5104.94,5549.15
143,1100,558.36,585.75,573.75,687.7
144,1100,3713.62,3593.20,3902.14,4254.99
145,1100,3507.07,3588.20,3708.61,3815.53
146,1100,7120.24,7037.78,6980.40,7462.36
147,1100,1370.02,1408.40,1362.34,1266.14
148,1100,2204.66,2154.83,2286.97,2484.33
149,1100,592.98,555.45,668.36,643.53
270,1100,2513.67,2583.02,2711.96,2798.49
271,1100,4160.90,4303.77,4203.54,4341.54
272,1100,6847.94,7335.50,7704.58,8166.81
273,1100,3685.65,3865.87,4097.47,4219.16
274,1100,5861.78,6073.85,6416.68,6236.03
275,1100,14092.88,15370.06,15244.64,16569.42
276,1100,8745.01,9131.84,9511.82,10126.01
277,1100,3521.96,3743.26,3792.59,4359.16
278,1100,5420.79,5817.40,6051.31,6136
279,1100,2059.24,2211.04,2446.61,2294.24
280,1100,10655.86,11430.57,12313.33,12919.90
281,1100,7832.15,8221.56,8358.82,8727.32
282,1100,12995.84,13594.34,13934.67,14117.21
283,1100,9534.43,9682.76,10889.06,10187.49
284,1100,9817.63,10405.57,11437.93,11308.58
