ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
039,9150,35.4,29.28,34.75,40.21
040,9150,313.74,336.42,352.71,375.16
041,9150,609.4,658.5,507.99,297.8
042,9150,87.53,89.45,90.94,139.86
043,9150,274.78,177.82,557.02,363.6
044,9150,138.09,152.29,223.65,166.45
045,9150,42.07,49.24,49.01,58.01
046,9150,70.75,70.29,69.21,73.42
047,9150,43.7,54.93,47.74,51.6
048,9150,34.56,49.83,53.91,65.25
049,9150,111.71,148.55,161.82,157.32
206,9150,425.14,447.35,483.18,499.8
207,9150,853.99,922.53,942.08,1054.23
208,9150,1144.32,1202.79,1189.85,1186.57
209,9150,295.07,263.4,284.74,239.51
210,9150,1446.09,1519.15,1579.71,1541.39
211,9150,573.37,629.34,612.89,603.2
212,9150,2536.19,2677.19,2773.83,2833.27
214,9150,121.77,226.61,210.53,202.39
215,9150,99.96,79.52,72.48,103.05
216,9150,134.12,130.61,155.41,149.55
217,9150,684.64,846.52,1059.17,1040.99
218,9150,242.32,309.38,343.45,357.02
219,9150,229.38,276.81,312.91,268.69
010,9150,514.96,516.98,559.28,587.23
011,9150,462.92,483.28,503.57,479.92
012,9150,308.87,386.06,503.37,664.25
013,9150,66.77,79.1,84.71,88.2
014,9150,116.48,138.88,144.4,153.38
015,9150,212.51,229.02,178.78,198.05
016,9150,200.32,185.79,178.18,199.63
017,9150,692.91,726.47,432.87,966.27
018,9150,1131.05,1024.59,914.6,946.3
019,9150,337.86,333.33,351.48,334.33
020,9150,493.56,467.84,496.33,551.79
021,9150,1909.48,1941.42,2064.96,2168.49
022,9150,170.63,205.97,170.37,185.49
023,9150,716.42,669.1,725.39,709.04
024,9150,308.18,316.25,360.72,326.87
025,9150,136.78,103.32,130.57,161.87
026,9150,205.34,188.21,173.53,168.57
027,9150,466.53,494.07,509.8,564.12
480,9150,1527.22,1723.33,1822.70,1681.91
481,9150,1592.90,1577.07,1712.77,1651.29
482,9150,966.93,989.6,1067.86,1026.24
483,9150,1429.50,1741.93,1661.15,2036.66
484,9150,263.25,310.61,280.66,339.11
485,9150,173.45,212.35,258.47,263.82
486,9150,594.78,648.03,700.97,744.11
487,9150,133,152.25,170.92,171.02
488,9150,398.22,346.58,401.88,451.76
489,9150,351.72,377.21,368.61,392.84
490,9150,718.12,836.28,800.01,785.47
491,9150,41.49,54.2,52.81,81.83
492,9150,191.37,213.07,225.56,282.33
493,9150,123.14,112.14,135.74,142.7
494,9150,267.47,337.59,381.93,393.83
495,9150,577.99,520.66,748.86,694.12
496,9150,313.2,298.11,370.44,341.06
497,9150,445.34,248.04,311.88,368.62
498,9150,69.98,97.21,79.67,103.04
499,9150,37.54,34.96,34.68,38.31
550,9150,403.7,412.07,396.38,401.59
551,9150,827.04,804.2,931.48,898.74
553,9150,446.64,497.68,492.64,558.34
554,9150,1648.41,1917.65,2014.06,1722.48
556,9150,3.83,2.77,4.71,2.3
557,9150,136.82,136.85,122.61,139.52
558,9150,181.37,173.03,194.78,226.65
559,9150,277.21,297.3,309.04,301.55
560,9150,87.68,77.63,81.09,92.38
561,9150,14.95,12.96,6.92,6.41
562,9150,47.96,47.87,43.92,49.55
563,9150,110.61,151.1,259.87,239.88
564,9150,139.47,132.56,132.99,124.43
565,9150,74.78,69.37,74.72,75.29
566,9150,35.37,54.78,55.91,47.15
567,9150,33.77,29.67,23.19,31.15
386,9150,157.67,151.15,142.01,151.01
387,9150,23.89,17.68,24.51,11.35
388,9150,272.27,150.21,200.72,156.84
389,9150,7.28,10.6,5.86,12.92
390,9150,627.16,627.87,545.56,1430.14
391,9150,80.83,117.68,121.45,124.14
392,9150,233.86,330.17,300.7,228.96
393,9150,69.15,91.9,95.29,87.42
394,9150,245.64,250,250.92,410.3
395,9150,523.65,356.94,388.88,351.35
396,9150,29.41,26.33,35.33,33
397,9150,32.96,38.21,36.54,38.54
630,9150,440.12,468.01,873.73,624.85
631,9150,1212.80,1443.01,1457.94,1519.20
633,9150,219.96,224.74,311.38,292.02
634,9150,14.67,28.73,28.06,25.79
635,9150,49.89,56.52,52.27,57.1
636,9150,160.38,171.27,169.81,159.84
637,9150,69.7,94.85,134.25,113.19
638,9150,72.07,72.73,80.54,75.89
639,9150,90.37,110.96,94.72,100.35
640,9150,357.81,378.42,384.34,422.78
641,9150,555.54,593.22,596.74,593.19
644,9150,98.91,98.32,148.33,158.24
645,9150,629.64,706.19,977.68,893.82
646,9150,132.99,134.67,132.33,141.38
647,9150,27.05,38.11,35.6,35.27
648,9150,119.26,146.26,139.35,123.84
650,9150,45.88,35.83,50.48,60.44
651,9150,44.61,49.37,55.86,46.12
652,9150,277.4,301.49,327.76,367.47
653,9150,30.31,22.62,48.25,36.49
654,9150,49.05,55.72,64.97,71.45
655,9150,30.76,40.74,47.38,33.95
656,9150,166.43,198.59,209.14,217.06
657,9150,264.38,311.64,385.81,476.34
658,9150,300.6,393.28,425.38,436.85
590,9150,56.75,50.39,61.28,45.05
