ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
350,1100,16034.16,17001.13,17145.20,17316.18
351,1100,8320.60,8680.25,8732.47,8811.46
352,1100,18259.26,18260.23,18954.25,18976.99
354,1100,8950.98,8671.19,8812.31,8678.92
355,1100,3658.87,3569.32,3521.05,3454.39
356,1100,9395.70,9066.40,9285.71,9142.92
357,1100,3533.20,3732.59,3908.27,3930.91
358,1100,4576.76,4872.61,5201.27,5170.70
359,1100,4415.85,4464.63,4680,4715.34
360,1100,6553.46,6354.41,6657.92,6740.83
361,1100,5712.76,5722.80,5741.89,5759.22
362,1100,2256.28,2259.66,2329.36,2404.22
363,1100,4539.24,4874.87,5098.30,4909.51
364,1100,1267.86,1265.92,1313.17,1353.52
365,1100,10632.38,11347.94,11483.36,11407.55
366,1100,8189.59,8775.67,8456.50,7691.25
367,1100,1462.66,1406.82,1438.83,1502.95
368,1100,5892.66,5945.01,6082.76,6165.69
369,1100,124,134.59,126.98,110.87
995,1100,4567.30,4858.50,4763.02,4747.28
996,1100,1208.11,1394.64,1384.60,1313.36
997,1100,1183.30,1255.83,1241.63,1077.46
998,1100,378.46,438.45,431.46,403
999,1100,161.8,178.87,151.49,188.96
967,1100,2.53,0,1.5,2.5
850,1100,15036.73,15779.70,15873.93,16581.34
851,1100,2490.73,2549.33,2640.82,2771.85
852,1100,29506.29,30174.16,30808.61,31588.50
853,1100,9942.10,10273.60,10235.48,10663.71
855,1100,408.5,423.48,421.39,453.09
856,1100,1637.61,1616.48,1533.64,1606.41
857,1100,10153.92,10733.13,10410.67,10690.67
859,1100,407.04,423.81,445.52,543.42
860,1100,1245.61,1395.80,1325.35,1301.01
863,1100,1348.15,1534.32,1509.86,1592.85
864,1100,948.69,897.88,881.53,936.74
865,1100,39.02,23.64,27.7,60.12
716,1100,2662.62,2550.14,2527.95,2788.78
717,1100,887.53,882.96,860.07,985.29
718,1100,855.97,856.88,830.82,940.19
719,1100,3461.36,3520.20,3369.38,3216.15
720,1100,7007.26,7130.49,6988.92,7473.19
721,1100,5751.17,5977.15,5931.96,5860.12
722,1100,6730.51,7009.61,6858.61,7020.89
723,1100,1406.42,1352,1470.09,1523.05
724,1100,2653.31,2568.85,2648.86,2766.51
725,1100,699.25,737.37,715.26,763.01
726,1100,1517.48,1387.01,1516.42,1469.13
727,1100,10989.94,11312.68,11280.74,11840.18
728,1100,913.79,914.64,892.39,881.91
729,1100,1870.74,1795.45,1851.44,2014.24
900,1100,18948.06,20284.14,20373.06,20809.46
902,1100,11891.81,12482.57,12436.65,12397.27
903,1100,248.67,292.17,240.32,263.44
904,1100,3953.61,3857.72,3983,3929.95
905,1100,1639.81,1665.85,1692.10,1761.52
906,1100,2303.50,2219.88,2326.37,2336.52
907,1100,3101.47,3110.92,3089.88,3207.04
908,1100,2737.60,2844.97,2854.36,3006.11
910,1100,1621.59,1650.85,1770.51,1555.35
911,1100,2407.55,2372.76,2413.27,2500.55
912,1100,1407.54,1581.90,1614.28,1526.86
913,1100,13419.97,13866.82,13889.90,14103.60
914,1100,3807.25,3828.78,3883.18,4029.47
915,1100,1669.34,1676.17,1784.32,1763.78
916,1100,1800.57,1944.04,1935.59,1868.02
917,1100,6714.99,6746.25,6503.42,6803.23
918,1100,320.26,332.46,327.76,378.82
919,1100,2484.16,2623.22,2731.98,2702.14
920,1100,25344.73,27504,27373.07,27435.55
921,1100,16517.51,16807.51,16998.64,17312.69
922,1100,3410.97,3349.17,3126.28,3513.88
923,1100,3910,3954.28,3925.07,4137.27
924,1100,422.05,332.9,390.4,351.49
925,1100,5976.84,6126.97,6023.60,6501.81
926,1100,20589.10,20913.30,21027.40,21870.05
927,1100,4666.09,4663.23,4788.58,4752.80
928,1100,7693.73,8084.42,7689.78,8129.82
930,1100,5577.46,5560.54,5592.94,5664.72
931,1100,3366.81,3502.31,3187.52,3433.75
932,1100,1798.62,1704.72,1719.95,1801.99
933,1100,1909.99,1874.97,1877.38,1947.15
934,1100,3218.37,3492.90,3225.09,3444.79
935,1100,2236.49,2258.97,2126.22,2375.12
936,1100,2098.58,2168.05,2106.85,2151.84
937,1100,3013.44,3049.93,3146.61,3307.46
939,1100,1656.30,1670.99,1777.19,1683.08
940,1100,5684.85,5706.41,5753.45,5755.91
941,1100,10974.54,11487.88,11961.76,11402.10
943,1100,979.57,1064.40,1025.78,1030.76
944,1100,1079.48,1156.93,1241.05,1204.41
945,1100,15672.12,15360.85,15065.79,15671.73
946,1100,3417.94,3328.53,3341.63,3412.16
947,1100,1273.72,1354.07,1266.11,1461.86
948,1100,710.95,520.46,686.94,627.13
949,1100,4462.56,4665.61,4742.15,4681.79
950,1100,7058.84,7074.52,6959.92,7142.94
951,1100,3781.53,3903.09,4107.49,4054.56
952,1100,2075.06,1926.68,1833.04,1976.10
953,1100,4986.71,4997.65,4737.16,5130.77
954,1100,3651.88,3484,3756.72,3652.72
955,1100,828.84,840.3,784.55,822.54
956,1100,10621.07,10411.36,10134.61,10681.54
957,1100,2332.13,2148.86,2225.90,2452.39
958,1100,4874.61,4768.73,4796.21,5082.24
959,1100,4370.11,4436.35,4320.96,4409.48
960,1100,1526.79,1529.22,1578.75,1618.08
961,1100,491.65,505.7,499.29,559.98
800,1100,10818.40,11329.79,11598.84,11622.96
801,1100,12329.39,13205.83,13737.90,13610.14
802,1100,17253.61,18467.64,18866.91,18786.97
