ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
296,9041L,23.81,55.77,20.51,23.11
297,9041L,2.54,3.22,1.12,1.26
298,9041L,9.48,0.84,0.42,1.54
299,9041L,4.81,7.00,1.82,1.05
290,9050,2595.18,2536.66,1241.06,2100.44
291,9050,4034.13,4180.55,3069.84,3502.22
292,9050,5588.86,5219.13,3399.77,4546.05
293,9050,3399.07,3767.40,3010.68,2977.03
294,9050,31377.43,30008.62,23285.10,24349.45
295,9050,8523.15,8837.23,6329.85,7530.91
296,9050,6070.29,6465.57,4011.80,4968.20
297,9050,1928.40,1809.75,1238.94,1629.40
298,9050,2066.60,2177.77,1480.44,1828.57
299,9050,1824.44,2250.51,1335.03,1475.58
290,9120,13.69,26.56,47.94,28.63
291,9120,48.11,66.47,52.83,41.26
292,9120,12.78,52.15,18.50,32.20
293,9120,26.39,61.57,45.27,22.19
294,9120,87.14,68.50,54.98,65.40
295,9120,141.92,121.81,189.35,146.58
296,9120,69.09,85.54,88.72,63.27
297,9120,4.24,36.17,21.27,7.44
298,9120,7.44,15.31,32.70,24.63
299,9120,30.42,37.90,40.30,17.89
290,9143,2491.66,3043.15,2660.54,2261.63
291,9143,4561.89,6111.68,4324.53,3884.58
292,9143,6532.53,7660.34,5075.81,5434.16
293,9143,13075.06,16865.00,13000.08,10715.10
294,9143,13439.98,13461.02,11828.18,11888.39
295,9143,24391.53,23761.70,15108.13,17320.72
296,9143,17525.38,22514.04,18126.64,16378.67
297,9143,3126.23,4202.65,3418.66,2767.99
298,9143,2006.13,2930.15,2482.77,1983.21
299,9143,3601.17,3789.38,3365.28,3365.85
290,9150,35.04,75.59,76.12,53.15
291,9150,240.53,523.92,202.83,111.58
292,9150,223.12,255.88,239.66,146.78
293,9150,156.45,155.08,125.01,399.57
294,9150,130.19,275.44,158.72,220.35
295,9150,93.34,121.12,173.63,151.84
296,9150,243.61,374.69,296.20,244.96
297,9150,38.94,102.37,32.19,21.37
298,9150,24.47,19.31,55.46,24.00
299,9150,73.68,84.13,70.39,70.66
290,9193,2722.12,2379.14,1617.27,2244.77
291,9193,4492.39,3749.86,3050.73,3795.24
292,9193,2990.75,2491.02,1694.55,2585.12
293,9193,10815.32,11676.06,9135.27,10105.22
294,9193,9041.09,8094.70,6536.36,8953.38
295,9193,12289.25,11294.56,7880.15,10115.94
296,9193,18528.82,17500.26,12322.56,16958.99
297,9193,3184.80,3066.49,2233.37,3053.47
298,9193,2161.13,2122.25,1552.00,1916.90
299,9193,1726.36,1688.82,1344.32,1568.46
290,9220L,0.11,0.34,0.44,0.11
291,9220L,1.01,0.44,0.34,0.34
292,9220L,1.04,0.45,0.57,0.11
295,9220L,0.00,0.22,0.00,0.22
296,9220L,1.97,0.36,0.82,0.00
299,9220L,1.15,0.34,0.00,0.00
290,9230,1655.03,2081.85,1966.89,1730.51
291,9230,3716.46,4218.22,4090.87,3710.62
292,9230,4399.37,4494.64,3317.94,3743.19
293,9230,2263.81,2650.26,2881.11,2380.53
294,9230,7218.91,7064.97,6710.62,7504.39
295,9230,5069.43,5790.41,4894.34,4557.63
296,9230,6946.56,7571.16,7240.35,6692.68
297,9230,1484.86,1919.52,1588.03,1956.93
298,9230,2645.31,3030.39,3114.86,2633.67
299,9230,2057.76,2202.84,2101.42,1886.30
290,9250B,55.30,128.98,160.05,99.59
291,9250B,75.07,421.53,420.94,144.59
292,9250B,496.03,582.85,462.10,358.79
293,9250B,184.74,258.22,255.45,199.84
294,9250B,491.08,308.59,235.85,248.19
295,9250B,83.60,123.57,269.96,136.91
296,9250B,418.46,513.36,549.19,513.25
297,9250B,73.62,88.49,53.43,67.36
298,9250B,0.00,0.00,0.87,1.30
299,9250B,71.99,86.72,93.34,81.05
290,9300,366.81,678.62,973.55,495.62
291,9300,1711.95,2258.66,2354.99,1779.17
292,9300,1453.00,2028.82,1782.20,1845.12
293,9300,1917.08,3732.02,5740.93,3504.89
294,9300,5408.32,4844.84,5804.80,5122.13
295,9300,2587.22,4029.97,5215.82,4564.21
296,9300,3499.19,5810.66,8634.47,6355.90
297,9300,890.95,1025.79,1431.32,1158.43
298,9300,407.84,777.69,992.05,577.57
299,9300,724.82,741.49,895.55,890.31
294,9603,11.49,0.00,0.00,0.00
290,9639,1.44,10.44,6.84,3.60
291,9639,15.48,17.64,13.68,16.56
292,9639,6.12,10.44,10.08,6.84
293,9639,11.16,12.60,6.84,6.84
294,9639,47.16,36.72,43.56,34.20
295,9639,14.40,13.32,17.64,13.68
296,9639,38.52,29.88,37.44,39.96
297,9639,3.24,18.72,17.64,4.68
298,9639,7.20,10.08,20.16,8.64
299,9639,13.68,11.88,4.68,12.60
291,9652,0.00,0.00,76.63,0.00
292,9652,0.12,0.00,0.00,0.00
296,9652,0.08,0.00,0.00,0.00
290,9655,0.18,0.00,0.00,0.00
291,9655,0.90,0.36,1.08,0.00
292,9655,2.96,2.14,0.74,0.00
293,9655,0.00,0.18,3.57,0.00
294,9655,2.18,0.90,1.83,0.00
295,9655,4.65,3.44,3.88,0.00
296,9655,7.55,6.74,5.52,2.44
297,9655,0.18,0.00,0.00,0.00
298,9655,0.18,0.18,2.40,0.00
299,9655,0.18,0.73,0.55,0.00
291,9737,0.19,0.00,0.00,0.00
292,9737,0.04,0.00,0.00,0.19
293,9737,0.02,0.21,0.37,0.00
294,9737,0.52,0.16,0.14,0.22
295,9737,0.00,0.00,0.00,0.02
