ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
358,9064,0.00,0.00,0.00,0.01
359,9064,0.00,0.00,0.00,0.00
360,9064,0.00,0.00,0.00,0.04
361,9064,0.00,0.00,0.00,0.09
362,9064,0.00,0.00,0.00,0.00
363,9064,0.00,0.00,0.00,0.01
364,9064,0.00,0.00,0.00,0.92
365,9064,0.00,0.00,0.00,0.00
366,9064,0.00,0.00,0.00,0.03
368,9064,0.00,0.00,0.00,0.30
350,9143,11119.87,7697.31,13040.67,13384.08
351,9143,5381.51,3475.49,6983.15,7147.61
352,9143,16557.89,15582.41,21483.08,20293.71
354,9143,3517.46,2787.19,4346.98,4863.04
355,9143,5114.08,2099.23,5393.01,5539.58
356,9143,6450.71,2873.73,7012.96,6704.06
357,9143,1772.69,1229.66,1975.73,1837.90
358,9143,3227.68,2993.19,3214.52,3338.62
359,9143,5567.14,2449.74,6162.65,6316.41
360,9143,2450.80,1950.13,2765.08,2822.53
361,9143,2171.45,2217.57,2817.05,2428.99
362,9143,2865.17,1597.35,3082.92,3243.55
363,9143,2862.50,2491.97,3490.84,3695.67
364,9143,1978.53,1228.69,1959.52,2221.37
365,9143,4492.18,3182.84,4867.31,4347.44
366,9143,5131.11,5944.67,6635.95,6709.57
367,9143,827.28,597.85,910.23,1026.76
368,9143,2886.91,2052.53,2954.88,2851.09
369,9143,296.40,106.88,450.19,380.39
350,9150,80.15,81.59,153.84,86.88
351,9150,51.10,43.05,69.28,63.32
352,9150,268.46,264.72,382.63,500.90
354,9150,49.24,46.07,26.16,43.38
355,9150,15.40,3.76,26.52,116.29
356,9150,33.97,14.04,47.60,39.81
357,9150,12.82,5.53,10.72,20.40
358,9150,111.56,76.85,78.39,110.64
359,9150,33.33,32.39,51.27,69.41
360,9150,48.24,39.82,53.39,36.66
361,9150,77.71,136.83,214.73,193.96
362,9150,27.23,18.35,31.64,44.12
363,9150,22.11,29.97,42.45,36.00
364,9150,121.60,60.19,103.22,111.50
365,9150,76.23,57.43,181.08,64.90
366,9150,93.59,66.97,79.78,105.34
367,9150,6.93,3.32,10.58,6.82
368,9150,20.92,21.55,18.19,21.98
369,9150,0.70,0.70,0.69,0.51
350,9193,18216.55,13408.40,20209.97,22753.26
351,9193,9273.87,5487.00,8677.06,9236.01
352,9193,16714.58,13819.16,18888.23,17218.36
354,9193,6288.71,3643.98,4991.57,5481.53
355,9193,7474.55,4343.90,7539.62,9710.64
356,9193,16179.41,8761.94,13568.91,17309.30
357,9193,4834.32,3672.05,4974.91,5388.69
358,9193,8710.11,6026.37,7159.52,8004.44
359,9193,11371.76,5950.80,9460.69,12346.84
360,9193,5670.43,3601.01,5342.69,6507.25
361,9193,4784.83,3683.08,4507.69,5351.36
362,9193,7551.98,4451.58,6674.52,7439.71
363,9193,6672.08,4366.88,6215.53,6911.81
364,9193,3483.48,2407.99,3135.93,3687.91
365,9193,8778.07,5879.76,8822.44,9293.28
366,9193,9014.03,7603.04,9975.38,10405.64
367,9193,2207.86,1129.34,1973.10,2334.47
368,9193,5102.35,3681.44,4577.06,5660.29
369,9193,615.51,238.50,557.37,651.09
350,9230,4075.16,3072.90,4640.37,3805.79
351,9230,2149.66,1260.80,2112.92,2001.92
352,9230,6432.27,5982.09,7214.28,6704.44
354,9230,2059.97,1541.46,2196.91,2302.70
355,9230,1240.58,842.31,1098.75,1359.74
356,9230,4682.66,3243.84,4971.84,4152.33
357,9230,1478.33,974.51,1381.77,1520.58
358,9230,3034.19,3316.59,3419.41,3541.76
359,9230,4109.34,2316.24,3966.62,3807.65
360,9230,1159.36,1305.52,1673.31,1831.59
361,9230,1974.74,2037.38,2372.40,2417.28
362,9230,2442.81,1855.36,2281.42,2231.78
363,9230,1968.66,2212.38,2743.94,2352.17
364,9230,766.20,576.12,1030.00,959.07
365,9230,3023.88,2275.17,3135.56,3023.50
366,9230,4074.17,4161.94,4868.15,5017.97
367,9230,632.68,532.61,829.84,767.59
368,9230,1207.92,1356.70,1386.23,1295.98
369,9230,36.97,17.40,90.27,83.09
350,9250B,2726.32,1763.06,3609.91,3840.16
351,9250B,1389.79,663.44,1708.89,1725.27
352,9250B,3404.06,2791.00,4098.84,4411.80
354,9250B,1840.37,1298.91,2394.73,2560.81
355,9250B,1194.80,527.93,1364.43,1495.00
356,9250B,784.74,403.42,1007.30,1206.41
357,9250B,279.12,212.36,332.62,355.30
358,9250B,556.72,658.31,738.70,798.39
359,9250B,1601.88,669.53,1757.81,2044.06
360,9250B,510.16,452.44,797.07,814.32
361,9250B,540.76,519.37,783.05,759.87
362,9250B,665.08,384.02,768.50,873.10
363,9250B,645.02,561.16,870.10,979.53
364,9250B,318.67,199.78,356.62,428.40
365,9250B,1618.74,1280.50,2147.04,2219.61
366,9250B,1351.52,1559.85,1979.02,2244.03
367,9250B,208.02,136.74,215.53,195.87
368,9250B,329.82,247.87,447.79,485.32
369,9250B,32.02,28.51,67.28,36.37
350,9300,3221.21,1900.85,2782.81,2828.28
351,9300,1636.80,910.13,2160.65,2257.34
352,9300,7570.84,7139.00,9512.22,9746.35
354,9300,1378.64,1138.01,1859.50,2377.49
355,9300,950.22,828.92,1406.98,1193.20
356,9300,2627.90,1681.85,2613.35,2451.27
357,9300,1174.72,986.19,1219.17,1238.30
358,9300,1944.14,2216.06,2189.43,2497.14
359,9300,1928.68,644.39,2524.68,2363.57
360,9300,995.05,808.65,1383.62,1254.87
361,9300,1909.16,2549.39,2711.62,3301.73
362,9300,923.65,554.24,938.98,1034.85
363,9300,1473.73,1252.33,1361.04,1554.91
364,9300,463.28,308.39,953.26,550.37
365,9300,1640.89,1262.07,1766.08,2202.28
366,9300,3513.80,4322.56,3554.82,4171.02
367,9300,275.24,174.46,371.12,306.44
368,9300,1688.62,1672.66,1591.69,1914.30
369,9300,40.61,15.36,52.03,53.90
350,9801,77.14,51.15,92.43,97.69
351,9801,48.50,25.37,58.64,60.85
352,9801,150.36,159.24,213.31,212.47
354,9801,41.77,34.35,50.61,61.28
355,9801,27.84,12.17,34.36,41.01
356,9801,59.46,27.85,60.87,60.18
357,9801,15.07,11.61,19.50,23.43
358,9801,28.31,28.35,43.73,41.48
359,9801,69.23,27.86,72.17,73.85
360,9801,57.12,55.01,68.58,67.42
361,9801,56.12,55.09,67.61,68.52
362,9801,33.37,21.84,33.07,39.96
363,9801,29.67,27.55,42.86,48.23
364,9801,16.32,10.16,19.33,22.30
365,9801,46.94,46.04,66.05,79.40
366,9801,48.54,53.69,74.22,78.71
367,9801,8.43,9.12,17.98,21.05
368,9801,23.80,22.17,28.16,33.40
369,9801,1.24,0.91,3.65,4.11
716,1100B,291.77,313.34,276.16,364.31
717,1100B,117.15,116.80,89.24,128.43
718,1100B,120.90,132.26,116.66,157.32
719,1100B,326.31,290.91,268.25,411.52
720,1100B,928.03,898.48,931.44,1074.26
721,1100B,772.38,689.99,692.44,913.32
722,1100B,931.86,895.71,802.64,955.52
723,1100B,237.18,230.20,291.56,333.21
724,1100B,615.99,519.36,557.96,646.88
725,1100B,126.05,104.56,118.07,106.23
726,1100B,177.44,165.50,172.97,201.30
727,1100B,1266.03,1251.27,1149.23,1399.18
728,1100B,218.53,242.14,216.66,256.29
729,1100B,478.67,424.50,417.36,498.66
755,1100B,18.55,18.56,15.57,26.94
716,1100D,451.36,479.85,406.94,531.48
717,1100D,146.26,141.63,115.38,165.19
718,1100D,168.07,177.88,155.92,200.80
719,1100D,454.78,404.40,364.46,521.10
720,1100D,1192.16,1138.15,1132.42,1264.90
721,1100D,1030.50,931.21,906.57,1155.11
722,1100D,1257.55,1200.44,1082.63,1274.02
723,1100D,325.71,326.49,396.00,447.56
724,1100D,780.98,697.05,715.31,794.47
725,1100D,183.78,162.45,173.04,160.82
726,1100D,249.69,249.81,234.07,277.55
727,1100D,1705.63,1678.23,1487.09,1780.01
728,1100D,271.64,290.33,264.32,312.97
729,1100D,617.47,580.86,550.64,640.76
755,1100D,22.54,22.47,19.51,28.82
716,1105D,3.20,2.80,1.60,0.80
718,1105D,1.60,2.80,4.00,1.60
720,1105D,3.20,7.20,4.40,0.00
721,1105D,0.40,0.00,0.00,0.00
722,1105D,6.00,8.81,14.82,8.00
723,1105D,0.40,1.20,0.80,2.40
724,1105D,0.00,0.80,0.80,0.00
725,1105D,1.20,2.40,1.20,0.00
727,1105D,4.40,4.00,1.20,1.20
728,1105D,1.20,0.00,0.40,0.40
729,1105D,0.40,0.00,0.00,0.00
716,1724,1671.68,1505.40,1576.70,1995.00
717,1724,1203.43,906.40,1006.00,1310.67
718,1724,785.07,744.97,711.19,1010.35
719,1724,1565.70,1481.75,1429.81,1978.77
720,1724,4027.51,4122.12,4041.14,5294.45
721,1724,3399.83,3128.21,3218.63,4121.32
722,1724,3725.75,3387.56,3478.47,4290.80
723,1724,1200.22,1269.36,1153.24,1699.50
724,1724,2841.15,2587.21,2838.99,3374.49
725,1724,1007.58,779.27,827.64,1049.07
726,1724,1157.10,1041.02,1038.79,1363.62
727,1724,4783.95,4657.55,4091.56,5332.18
728,1724,1321.57,1129.24,1006.73,1610.13
729,1724,2551.31,2408.85,2416.61,2890.70
755,1724,118.87,79.33,112.63,131.07
716,9041L,5.17,7.30,8.92,5.17
717,9041L,1.42,0.71,0.71,0.71
718,9041L,0.71,0.00,0.00,0.00
719,9041L,3.56,7.12,4.98,3.56
720,9041L,1.42,1.42,1.06,0.71
721,9041L,17.29,21.40,32.65,6.59
722,9041L,67.37,35.66,51.16,39.42
723,9041L,2.48,5.88,1.06,2.13
724,9041L,19.24,7.12,14.94,15.67
726,9041L,3.55,5.17,1.42,0.71
727,9041L,31.55,20.48,23.53,19.08
728,9041L,4.46,11.05,0.00,4.46
729,9041L,7.84,8.89,6.76,7.12
716,9050,2340.32,2265.21,2485.59,2300.77
717,9050,1601.66,1681.44,1840.33,1494.19
718,9050,1369.28,1654.61,1598.48,1370.89
719,9050,2050.27,2212.43,2325.29,2150.95
720,9050,2893.47,3337.15,3636.97,3200.29
721,9050,4808.79,4943.10,4829.14,4890.51
722,9050,4658.18,4449.58,4725.70,4489.63
723,9050,2004.68,2060.53,2566.76,2317.43
724,9050,4489.17,4552.89,4434.31,4426.52
725,9050,1564.78,1582.30,1653.94,1682.68
726,9050,2159.70,2047.18,2217.83,2248.42
727,9050,3886.30,3949.77,4318.52,3691.09
728,9050,1397.04,1308.97,1252.73,1348.87
729,9050,2589.96,3316.11,2644.44,2848.41
755,9050,157.51,124.67,137.02,154.70
716,9064,0.00,0.00,0.00,0.00
717,9064,0.00,0.00,0.00,0.00
719,9064,0.00,0.00,0.00,0.04
720,9064,0.00,0.00,0.00,0.47
721,9064,0.00,0.00,0.00,0.07
722,9064,0.00,0.00,0.00,0.12
725,9064,0.00,0.00,0.00,0.02
726,9064,0.00,0.00,0.00,0.02
727,9064,0.00,0.00,0.00,0.00
728,9064,0.00,0.00,0.00,0.02
729,9064,0.00,0.00,0.00,0.00
716,9143,1071.26,1095.82,1155.61,1215.50
717,9143,1580.10,1712.68,1792.67,1717.75
718,9143,1081.97,1092.85,1005.02,1048.04
719,9143,2452.66,2389.55,2466.84,2693.42
720,9143,3180.48,3625.57,3518.37,3746.23
721,9143,3922.26,4419.26,4491.35,4893.32
722,9143,5437.77,5172.82,5522.99,5977.68
723,9143,1655.87,1679.39,1689.50,1669.76
724,9143,3574.20,3606.04,4006.40,4443.60
725,9143,1567.42,1416.31,1707.38,1951.18
726,9143,1900.78,2275.44,2108.21,2220.11
727,9143,5269.03,5860.99,6242.77,6651.77
728,9143,1263.01,1210.86,1262.27,1210.94
729,9143,5872.53,6495.93,6449.87,5601.12
755,9143,51.85,40.22,83.18,82.10
716,9150,12.29,16.72,19.48,18.93
717,9150,13.94,15.20,21.92,24.55
718,9150,6.81,6.68,5.48,5.45
719,9150,17.11,21.20,14.01,16.85
720,9150,58.34,55.67,48.16,66.93
721,9150,34.19,36.37,65.92,32.93
722,9150,184.45,206.96,187.27,345.91
723,9150,11.20,10.43,12.96,10.72
724,9150,122.04,99.94,76.53,98.04
725,9150,30.14,30.04,26.36,59.02
726,9150,10.93,14.01,14.85,13.66
727,9150,70.92,256.07,117.80,93.84
728,9150,36.47,20.64,12.93,15.80
729,9150,104.12,167.68,176.31,147.84
716,9193,2992.88,2702.26,2830.56,3376.02
717,9193,3421.89,3137.04,3010.97,3341.73
718,9193,2890.31,2819.02,2892.45,3242.88
719,9193,4372.36,4371.74,4381.36,5053.63
720,9193,5866.58,5874.34,5450.23,6965.59
721,9193,6059.65,5694.04,5699.66,7013.85
722,9193,4564.90,4184.40,3976.36,4510.15
723,9193,4474.53,4213.27,4233.53,4731.36
724,9193,5103.96,5663.80,5015.03,6014.24
725,9193,2745.82,2792.30,2413.05,3128.31
726,9193,2231.40,2496.12,2238.15,2669.84
727,9193,5562.30,5162.54,5203.25,5909.83
728,9193,2528.66,2497.33,2414.26,2848.31
729,9193,7094.42,6716.84,6248.31,7499.52
755,9193,278.69,395.40,232.60,339.97
716,9230,1622.19,1866.23,1997.09,1819.76
717,9230,943.52,1003.44,901.72,1160.37
718,9230,563.06,444.07,360.04,447.31
719,9230,1395.01,1449.16,1597.27,1551.92
720,9230,3578.80,4172.34,4034.12,4236.71
721,9230,4012.25,3900.40,4244.81,4522.87
722,9230,4802.43,4993.68,5294.85,6225.78
723,9230,1323.61,1430.65,1463.56,1388.29
724,9230,2681.80,2612.56,2878.59,2833.31
725,9230,1228.02,1148.26,1310.48,1130.19
726,9230,1389.41,1286.76,1594.45,1061.60
727,9230,3311.61,3339.52,3364.67,3550.22
728,9230,1013.81,826.72,890.34,780.97
729,9230,2306.97,2268.63,2626.13,2345.10
755,9230,43.54,39.19,21.77,34.84
716,9250B,171.66,184.87,175.67,181.77
717,9250B,397.45,430.18,558.09,533.61
718,9250B,151.66,185.02,185.09,153.60
719,9250B,588.91,616.92,687.35,819.46
720,9250B,609.59,639.91,725.23,673.06
721,9250B,867.88,821.51,944.69,1050.04
722,9250B,1102.36,986.65,1080.66,1149.91
723,9250B,145.77,238.07,287.76,232.92
724,9250B,419.15,493.11,622.76,675.42
725,9250B,256.79,321.45,285.50,328.39
726,9250B,507.94,538.82,545.17,644.62
727,9250B,1376.10,1495.83,1538.61,1711.89
728,9250B,283.96,302.32,255.87,375.01
729,9250B,1473.28,1628.12,1648.62,1595.13
755,9250B,18.65,15.11,27.57,23.03
716,9300,764.42,738.16,803.61,758.97
717,9300,638.89,637.98,712.98,804.29
718,9300,340.85,543.66,625.41,555.37
719,9300,1563.40,1567.17,1697.89,2135.00
720,9300,1473.93,1843.90,1806.71,1844.03
721,9300,2211.46,2223.58,2341.78,2916.64
722,9300,4673.29,3532.45,3919.08,4999.94
723,9300,540.16,828.78,773.89,723.30
724,9300,1032.59,1354.87,1406.36,1527.21
725,9300,782.15,718.39,764.75,923.08
726,9300,793.59,815.60,763.04,992.37
727,9300,1935.35,3000.06,2476.19,2606.02
728,9300,554.25,710.17,663.40,658.61
729,9300,3564.22,3894.22,3126.30,1737.67
755,9300,29.32,28.55,21.80,22.97
716,9801,13.13,15.65,15.20,15.70
717,9801,15.29,12.94,15.87,16.73
718,9801,13.18,11.84,13.78,15.19
719,9801,39.88,43.61,50.15,54.67
720,9801,46.55,57.37,56.87,60.49
721,9801,50.57,48.29,55.20,62.49
722,9801,66.42,57.90,58.35,70.91
723,9801,13.18,17.77,21.63,21.58
724,9801,25.42,26.16,25.28,29.10
725,9801,20.15,21.09,28.73,27.67
726,9801,24.03,28.45,30.35,29.15
727,9801,44.72,46.56,49.23,54.69
728,9801,15.04,26.63,25.69,27.65
729,9801,33.41,34.63,41.41,43.07
755,9801,0.95,1.20,2.23,1.81
967,1724,20.75,0.00,0.00,0.00
967,9041L,0.00,0.71,0.00,0.00
967,9050,1153.63,532.63,853.06,1003.34
967,9143,54.54,118.30,6.50,0.00
967,9193,0.00,0.60,0.00,0.00
967,9230,0.00,276.26,239.65,52.29
967,9300,3.97,1.13,3.56,11.27
967,9801,0.00,0.05,0.15,0.12
850,1100B,1988.69,2093.55,1948.19,2309.52
852,1100B,4137.00,4054.77,4262.25,4778.40
853,1100B,1166.02,1158.45,1142.60,1337.24
855,1100B,80.26,89.04,75.59,79.23
856,1100B,200.68,224.79,226.84,254.23
857,1100B,1434.67,1641.82,1596.47,1877.37
859,1100B,37.31,45.89,45.17,59.97
860,1100B,114.90,135.95,138.39,178.02
863,1100B,153.83,214.42,178.94,210.66
864,1100B,196.28,197.56,200.34,202.04
865,1100B,1.50,0.90,0.90,3.00
850,1100D,3144.68,3352.66,3140.67,3463.68
852,1100D,6283.56,6509.57,6419.33,7063.44
853,1100D,1897.66,2031.17,1885.44,2159.43
855,1100D,156.05,179.20,166.68,158.41
856,1100D,307.22,367.64,352.56,410.68
857,1100D,2342.51,2892.44,2590.18,3072.07
859,1100D,103.16,82.68,97.09,138.20
860,1100D,262.68,320.93,276.02,350.72
863,1100D,347.72,412.32,357.32,387.43
864,1100D,276.34,318.43,299.11,312.93
865,1100D,14.41,41.26,26.25,17.15
850,1105D,10.80,21.61,19.21,22.82
852,1105D,71.72,61.30,70.17,79.36
853,1105D,15.22,12.81,14.01,12.41
855,1105D,1.20,1.20,2.00,0.00
856,1105D,1.20,0.80,0.40,0.00
857,1105D,6.40,9.21,12.00,7.60
859,1105D,0.00,0.00,0.00,1.20
863,1105D,0.80,0.80,0.00,0.40
864,1105D,8.43,7.62,9.63,10.03
850,1724,7594.65,7971.86,7712.75,9195.30
852,1724,16812.32,18313.41,18380.47,20790.58
853,1724,4731.44,5303.73,5278.41,5929.27
855,1724,388.77,450.54,429.58,474.48
856,1724,1125.27,1170.70,1097.27,1284.30
857,1724,5858.55,6733.73,6777.20,8059.97
859,1724,433.30,303.90,359.42,462.18
860,1724,811.72,848.17,862.60,925.01
863,1724,1121.67,1381.74,1150.31,1354.00
864,1724,856.72,1057.16,1042.51,1121.61
865,1724,82.75,95.71,83.28,97.68
850,9041L,67.61,106.36,88.70,74.58
852,9041L,73.27,84.86,87.02,66.49
853,9041L,12.96,23.81,25.80,20.61
855,9041L,0.70,1.06,1.40,1.40
856,9041L,10.70,0.71,2.85,3.57
857,9041L,54.35,56.33,42.06,64.73
859,9041L,4.24,2.13,1.77,2.84
860,9041L,12.81,13.53,16.72,15.33
863,9041L,0.00,6.05,3.89,2.84
864,9041L,14.21,7.10,9.96,1.77
865,9041L,0.71,0.71,1.06,0.71
850,9050,34543.78,34046.80,34166.10,32117.43
852,9050,27772.31,27490.17,27699.79,28560.16
853,9050,15277.37,14489.06,14534.13,15759.03
855,9050,2116.67,2251.63,2150.67,2097.74
856,9050,4138.81,4385.56,4020.32,4246.53
857,9050,23438.81,22815.73,22823.45,22708.01
859,9050,1654.97,1521.92,1561.91,1538.20
860,9050,2701.17,2882.59,2730.07,2490.28
863,9050,4437.55,3929.77,4403.41,4111.32
864,9050,4784.34,4340.83,4172.12,4256.98
865,9050,1363.89,1529.63,1218.95,1549.89
850,9064,0.00,0.00,0.00,0.50
852,9064,0.00,0.00,0.00,0.19
853,9064,0.00,0.00,0.00,0.09
855,9064,0.00,0.00,0.00,0.00
856,9064,0.00,0.00,0.00,0.00
857,9064,0.00,0.00,0.00,0.09
859,9064,0.00,0.00,0.00,0.00
860,9064,0.00,0.00,0.00,0.00
863,9064,0.00,0.00,0.00,0.00
864,9064,0.00,0.00,0.00,0.00
850,9143,26921.27,31850.64,32412.03,34198.76
