ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
997,9300,1072.67,1670.47,1925.11,1931.17
998,9300,326.48,300.24,436.39,341.87
999,9300,143.57,195.56,214.35,230.78
995,9801,157.07,170.53,158.94,152.66
996,9801,55.27,60.80,64.37,66.78
997,9801,27.49,33.30,33.37,27.22
998,9801,7.07,8.54,11.37,10.22
999,9801,2.17,2.61,2.36,4.05
350,1100B,1293.10,1374.06,1410.77,1714.11
351,1100B,793.70,938.66,898.13,1181.98
352,1100B,3579.10,3816.10,3800.06,4294.56
354,1100B,1081.52,1261.33,1282.89,1597.09
355,1100B,232.90,365.76,354.45,401.00
356,1100B,804.51,1118.97,1102.64,1297.12
357,1100B,292.30,344.44,368.28,430.97
358,1100B,604.43,608.23,559.79,726.51
359,1100B,313.23,458.49,476.28,540.23
360,1100B,437.31,449.67,441.48,567.66
361,1100B,815.25,706.40,722.60,886.90
362,1100B,269.98,358.61,293.61,356.54
363,1100B,541.80,631.39,592.36,729.50
364,1100B,133.98,146.46,171.45,207.85
365,1100B,1130.13,1109.19,1246.73,1433.08
366,1100B,1324.18,1226.86,1212.25,1506.38
367,1100B,112.85,153.49,155.84,171.37
368,1100B,687.04,684.08,629.11,829.17
369,1100B,17.89,25.82,17.43,26.40
350,1100D,1666.52,1846.39,1826.26,2225.39
351,1100D,952.70,1168.93,1091.25,1447.76
352,1100D,4626.59,4916.42,4811.76,5399.20
354,1100D,1387.00,1604.14,1666.34,1991.66
355,1100D,327.47,532.76,489.60,537.10
356,1100D,963.08,1362.62,1319.78,1561.89
357,1100D,371.19,446.35,456.95,541.38
358,1100D,755.58,763.10,697.25,914.24
359,1100D,396.92,606.14,624.07,702.15
360,1100D,576.00,591.52,570.79,709.99
361,1100D,1119.91,1019.29,989.71,1168.72
362,1100D,336.57,440.50,350.16,425.40
363,1100D,690.45,828.31,744.06,939.85
364,1100D,162.16,187.62,205.40,256.95
365,1100D,1307.59,1309.51,1456.39,1642.11
366,1100D,1514.41,1431.87,1386.27,1724.44
367,1100D,134.37,197.66,198.35,218.45
368,1100D,855.03,848.80,771.50,1004.11
369,1100D,22.93,34.31,28.92,37.42
350,1105D,3.60,4.80,2.80,2.80
351,1105D,2.00,6.00,4.40,2.80
352,1105D,38.49,36.09,8.00,20.83
354,1105D,0.00,0.40,0.00,0.00
355,1105D,2.40,3.60,6.40,3.60
356,1105D,0.80,2.00,1.20,3.60
358,1105D,5.62,1.60,2.41,3.20
359,1105D,10.01,10.41,7.20,10.01
364,1105D,0.00,0.40,1.60,0.00
365,1105D,0.80,3.20,2.40,1.60
366,1105D,0.00,1.60,0.00,0.00
367,1105D,1.60,1.60,2.00,2.00
350,1724,5544.57,6127.95,5947.32,7267.59
351,1724,2998.34,3373.68,3313.23,4288.83
352,1724,14414.78,14271.30,13777.60,17414.26
354,1724,2291.25,2534.55,2558.04,2893.17
355,1724,1027.61,1550.10,1492.70,1747.90
356,1724,2851.23,3701.46,3586.76,4178.33
357,1724,1325.02,1312.75,1469.07,1796.21
358,1724,2566.00,2385.25,2407.15,2613.65
359,1724,1543.48,2434.49,2323.31,2815.90
360,1724,2226.45,2311.58,2157.14,2847.33
361,1724,2723.95,2267.24,2254.02,3010.48
362,1724,1222.02,1299.76,1243.96,1679.08
363,1724,3761.86,3716.18,3475.62,3818.48
364,1724,879.73,1098.16,1010.15,1090.38
365,1724,3216.74,3206.79,3352.82,4011.69
366,1724,3984.49,3352.52,3419.33,4291.92
367,1724,601.18,781.46,808.40,968.21
368,1724,2452.92,2481.24,2098.06,2907.12
369,1724,103.24,120.56,111.95,193.18
350,9041L,3.55,6.41,3.12,4.28
351,9041L,6.67,2.55,2.13,4.26
352,9041L,55.24,53.72,47.21,41.39
354,9041L,2.85,5.70,2.55,2.13
355,9041L,0.00,1.28,1.55,0.71
356,9041L,13.21,11.33,3.33,10.75
357,9041L,12.48,3.42,5.70,10.68
358,9041L,20.24,10.67,6.40,10.67
359,9041L,2.13,0.70,1.57,2.21
360,9041L,0.00,1.56,1.42,0.42
361,9041L,33.56,41.97,29.80,29.97
362,9041L,0.74,2.64,0.79,1.73
363,9041L,0.71,4.74,0.28,0.14
364,9041L,0.00,4.46,0.00,5.17
365,9041L,3.55,1.42,0.71,1.42
366,9041L,8.72,23.46,29.85,7.47
367,9041L,0.35,0.00,0.44,0.00
368,9041L,6.30,3.02,4.55,4.20
350,9050,6456.80,6024.46,6115.22,4918.90
351,9050,2605.83,2730.64,2598.91,2540.36
352,9050,15473.96,17076.19,15828.82,13727.37
354,9050,2286.00,2255.23,2399.52,1953.00
355,9050,2300.04,2154.27,2187.24,1904.47
356,9050,4823.73,4277.68,3834.24,4261.36
357,9050,1066.30,1021.02,1099.69,1029.69
358,9050,1957.49,1891.18,1754.90,1441.43
359,9050,2070.56,2578.29,2396.00,2218.93
360,9050,2713.41,2999.69,2536.69,2424.18
361,9050,2663.82,2567.18,2474.78,1955.49
362,9050,2677.14,2840.06,2787.57,2624.21
363,9050,2275.83,2470.58,2153.93,2128.05
364,9050,1239.49,1369.13,1193.32,1237.70
365,9050,4004.63,4281.45,4125.16,3324.72
366,9050,5312.68,5566.79,5245.99,4828.49
367,9050,1729.72,1762.31,1898.34,1608.07
368,9050,2720.70,2907.55,2640.19,2190.44
369,9050,243.54,244.93,227.63,227.09
350,9143,11398.24,14752.59,13421.60,14678.03
351,9143,5163.90,7747.62,7422.98,8435.14
352,9143,18166.07,20385.53,19845.71,19601.86
354,9143,4360.21,5222.65,5182.48,4213.43
355,9143,3372.45,6267.65,5489.53,6633.02
356,9143,4454.19,6882.53,6850.30,7792.42
357,9143,1521.16,2152.07,2219.85,2404.72
358,9143,3613.00,4056.92,3935.65,4586.31
359,9143,4564.30,8074.86,7834.70,8763.15
360,9143,2616.43,2903.75,2832.55,3131.76
361,9143,2808.41,3028.30,2519.25,2782.83
362,9143,2179.06,3232.35,3136.56,3723.63
363,9143,3419.36,3687.22,3158.47,3745.43
364,9143,1942.04,2568.12,2380.17,2571.92
365,9143,4105.49,5273.60,5138.87,5421.71
366,9143,6696.35,6856.76,6359.50,7018.16
367,9143,848.14,1023.00,1074.06,1174.07
368,9143,2677.15,3173.33,2670.14,3185.53
369,9143,275.84,314.32,290.91,290.84
350,9150,150.23,114.57,103.90,106.94
351,9150,23.18,48.83,37.26,42.89
352,9150,212.23,285.20,290.71,264.65
354,9150,33.63,26.26,31.28,42.35
355,9150,100.55,26.60,25.08,117.65
356,9150,32.05,44.19,51.43,73.49
357,9150,30.01,10.89,61.62,18.76
358,9150,29.56,56.68,201.48,344.89
359,9150,27.59,45.11,51.03,49.38
360,9150,37.46,45.16,53.21,58.00
361,9150,96.49,108.45,82.00,119.41
362,9150,26.67,35.60,36.86,27.28
363,9150,61.67,53.21,51.11,56.45
364,9150,131.31,182.20,175.65,142.77
365,9150,80.54,120.66,89.72,102.95
366,9150,121.13,131.87,159.88,148.63
367,9150,3.16,12.57,9.95,7.79
368,9150,16.49,65.88,83.36,108.67
369,9150,0.69,1.73,1.74,2.26
350,9193,23145.60,24657.61,21146.53,26432.78
351,9193,8792.64,10119.58,9234.90,10969.83
352,9193,18454.26,22747.79,19383.66,22435.56
353,9193,0.31,0.00,0.00,0.17
354,9193,5659.45,5830.85,5818.85,6082.55
355,9193,8570.98,10725.13,8300.80,11656.28
356,9193,15674.55,18457.28,15525.53,20017.36
357,9193,4950.46,6935.51,5685.90,6751.17
358,9193,7359.30,9646.92,6250.34,9182.24
359,9193,10444.44,13115.28,10660.27,13950.39
360,9193,6911.69,6944.82,6425.51,6479.10
361,9193,5597.66,5603.02,5185.00,4927.82
362,9193,7436.78,7429.58,7115.91,7504.65
363,9193,7260.29,7895.45,6312.89,7736.03
364,9193,4415.09,4396.13,4774.70,4876.43
365,9193,11020.33,11199.84,10586.34,11208.73
366,9193,11090.21,11529.60,11333.04,10956.72
367,9193,2503.71,2489.63,2122.99,2354.04
368,9193,5004.73,5672.40,4808.99,5142.87
369,9193,733.09,709.40,733.56,700.53
350,9230,3967.71,4425.62,4028.31,4573.67
351,9230,1606.10,2112.03,1852.12,2172.79
352,9230,6252.38,7216.22,6272.23,6873.47
354,9230,2307.00,2441.49,2711.92,2741.68
355,9230,1092.00,1447.67,1400.52,1275.24
356,9230,3552.14,4231.78,3716.98,4199.58
357,9230,954.67,1767.91,1302.32,1680.58
358,9230,3175.01,3233.23,2712.59,3451.04
359,9230,2806.17,4082.93,3677.28,3910.74
360,9230,1513.58,1792.84,1476.54,1871.29
361,9230,2330.29,2423.62,1962.91,2400.84
362,9230,2097.54,2267.07,2068.39,2317.28
363,9230,2433.96,2824.58,2590.68,2849.63
364,9230,863.68,938.63,900.33,1069.28
365,9230,2925.88,3485.57,3644.96,3732.69
366,9230,5198.00,5897.15,6049.12,5891.98
367,9230,760.68,736.30,746.67,834.16
368,9230,1246.59,1344.92,1203.11,1486.32
369,9230,32.61,69.58,58.70,30.43
350,9250B,4079.03,6585.66,6264.71,7566.14
351,9250B,1370.56,2558.15,2556.03,3070.26
352,9250B,4192.73,5410.48,6087.49,5854.16
354,9250B,2405.25,3075.99,2997.16,2787.57
355,9250B,1175.31,2539.13,2481.18,3216.46
356,9250B,938.76,1581.50,1559.90,1855.87
357,9250B,324.17,465.39,466.87,585.89
358,9250B,1042.04,1063.12,1028.77,1132.64
359,9250B,1370.69,2725.51,2936.09,3353.15
360,9250B,794.88,1012.61,999.40,1178.00
361,9250B,937.31,1007.27,962.03,1009.49
362,9250B,685.56,1123.83,1009.67,1206.64
363,9250B,1029.69,1306.57,1229.88,1488.53
364,9250B,554.42,733.71,692.79,824.71
365,9250B,2507.32,3562.15,3762.40,3700.49
366,9250B,2650.61,2904.09,2890.82,2981.28
367,9250B,268.13,426.79,399.94,568.62
368,9250B,555.21,798.10,804.54,969.80
369,9250B,37.33,60.46,58.28,64.51
350,9300,3232.21,5513.71,5053.16,5704.93
351,9300,1725.06,2634.17,2503.50,2581.77
352,9300,7964.55,9016.98,9125.41,9749.49
354,9300,2603.63,3028.06,3309.58,3119.42
355,9300,959.26,1760.35,1748.32,1860.80
356,9300,2274.36,3345.90,3360.15,4168.44
357,9300,1343.25,1665.65,1601.55,1844.23
358,9300,3434.06,4335.88,2966.96,3200.64
359,9300,1780.15,3150.94,3149.87,3650.80
360,9300,1813.74,1852.44,1813.25,1976.90
361,9300,2612.23,2417.83,2575.03,2554.90
362,9300,1164.69,1617.29,1460.60,1872.38
363,9300,1634.70,1809.18,1547.90,1938.36
364,9300,621.19,827.81,786.58,1100.71
365,9300,2573.86,3099.86,3237.70,3644.73
366,9300,4858.42,5177.85,5256.07,5480.69
367,9300,276.80,630.38,662.30,684.27
368,9300,1668.11,2262.64,2035.81,2324.02
369,9300,106.36,123.29,148.07,144.39
350,9801,114.25,164.12,144.41,153.14
351,9801,48.35,81.67,71.55,81.61
352,9801,261.96,286.65,269.01,279.14
354,9801,81.19,106.25,101.78,101.48
355,9801,35.63,63.04,53.05,58.85
356,9801,56.16,92.35,81.12,95.40
357,9801,17.97,27.69,27.29,30.58
358,9801,50.30,68.01,49.84,58.34
359,9801,68.45,126.75,104.00,119.32
360,9801,86.05,95.36,77.51,92.56
361,9801,86.83,94.32,87.33,90.46
362,9801,41.74,59.82,50.26,59.18
363,9801,54.52,64.32,58.54,67.40
364,9801,20.18,29.21,25.56,29.09
365,9801,77.32,111.71,94.70,101.46
366,9801,100.64,110.38,109.35,113.94
367,9801,15.97,23.49,20.94,23.64
368,9801,34.50,44.84,36.90,43.57
369,9801,6.00,8.47,7.89,7.17
716,1100B,471.58,418.30,404.48,506.30
717,1100B,130.73,85.83,103.74,121.41
718,1100B,210.23,190.36,171.89,212.99
719,1100B,401.03,342.26,366.13,433.33
720,1100B,1003.52,923.50,983.29,1171.91
721,1100B,878.43,812.08,835.89,940.88
722,1100B,1045.87,997.15,1136.68,1198.05
723,1100B,315.90,299.29,304.72,409.93
724,1100B,647.26,562.47,575.18,722.79
725,1100B,114.77,101.88,101.03,129.87
726,1100B,273.74,257.78,271.81,324.89
727,1100B,1508.40,1420.22,1499.44,1621.27
728,1100B,252.38,224.18,207.43,262.57
729,1100B,451.13,401.57,398.18,488.41
716,1100D,627.08,571.37,560.89,710.32
717,1100D,158.11,105.12,123.13,151.16
718,1100D,253.49,230.74,216.34,256.28
719,1100D,486.54,436.19,455.94,533.36
720,1100D,1203.05,1109.65,1179.06,1382.83
721,1100D,1061.23,986.25,1018.48,1119.37
722,1100D,1267.93,1191.51,1383.27,1447.40
723,1100D,415.16,390.10,386.00,513.49
724,1100D,770.20,666.99,675.89,855.23
725,1100D,168.01,140.06,144.29,174.03
726,1100D,350.01,327.38,348.10,399.96
727,1100D,1796.16,1712.48,1810.10,1944.51
728,1100D,297.80,264.73,255.32,309.02
729,1100D,585.26,540.52,515.71,632.09
716,1105D,0.80,1.20,0.80,0.80
718,1105D,0.40,0.00,0.00,0.00
720,1105D,2.00,0.40,0.40,1.20
721,1105D,0.80,0.80,0.00,0.40
722,1105D,11.21,7.21,6.40,2.40
723,1105D,0.00,0.00,0.80,0.00
724,1105D,0.00,0.00,0.00,0.40
727,1105D,0.00,2.00,0.80,0.40
728,1105D,0.00,0.80,1.60,2.80
716,1724,1968.21,1833.72,1811.42,2122.60
717,1724,1231.86,1060.09,1002.24,1349.09
718,1724,1261.07,1061.13,1057.52,1320.56
719,1724,2095.80,1758.75,1853.76,2311.83
720,1724,5557.64,4860.67,4890.59,6095.03
721,1724,4480.56,3931.64,3988.00,4648.56
722,1724,4315.19,3732.71,4197.67,4754.99
723,1724,2180.88,2017.81,1751.02,2171.70
724,1724,3616.09,3077.42,3255.25,3683.48
725,1724,1210.91,1059.39,1118.32,1346.85
726,1724,1512.98,1359.17,1353.45,1497.91
727,1724,4929.85,4705.46,4770.43,5627.68
728,1724,1694.69,1357.97,1541.22,1726.26
729,1724,3266.44,3270.39,3024.47,3525.62
716,9041L,10.52,0.00,0.71,5.16
717,9041L,0.71,0.85,0.85,2.13
718,9041L,0.71,0.71,0.00,0.00
719,9041L,5.12,4.41,7.53,4.04
720,9041L,0.71,1.99,1.31,0.00
721,9041L,13.18,4.61,0.34,11.47
722,9041L,31.89,36.15,35.26,32.81
723,9041L,1.42,1.60,2.32,22.00
724,9041L,15.10,14.94,20.46,7.24
725,9041L,0.00,0.28,0.56,5.98
726,9041L,2.85,0.71,2.70,1.42
727,9041L,20.13,42.98,24.72,21.69
728,9041L,5.31,5.03,4.88,5.17
729,9041L,12.82,10.39,10.67,11.14
716,9050,2174.76,1593.73,2063.93,1811.41
717,9050,1317.16,1274.59,1557.40,1314.35
718,9050,1571.71,1633.10,1380.11,1514.70
719,9050,2057.95,1818.86,2282.54,2015.07
720,9050,3429.53,3212.10,3020.53,3149.33
721,9050,4575.01,4364.89,4669.39,4586.40
722,9050,4050.46,3558.69,4243.64,3702.36
723,9050,2280.52,1710.64,2117.28,2129.63
724,9050,4053.44,3325.91,4062.38,3744.18
725,9050,1517.78,1370.73,1377.48,1391.21
726,9050,2174.94,1957.25,2165.91,2110.52
727,9050,3413.87,3232.73,3325.07,3272.55
728,9050,1091.58,1054.91,1378.23,1270.85
729,9050,2406.18,2171.58,2671.57,2223.99
716,9143,1292.94,1195.72,1487.47,1311.23
717,9143,1859.81,1756.37,1956.01,2011.22
718,9143,1045.72,1211.45,1248.23,1514.73
719,9143,2934.21,3050.96,3337.15,3335.86
720,9143,4618.54,4980.58,5345.36,5787.54
721,9143,5553.79,5633.82,6208.13,6737.35
722,9143,7763.94,5919.06,6317.38,6465.94
723,9143,2513.11,2591.65,2538.88,2400.76
724,9143,5924.19,6718.21,6535.91,6551.81
725,9143,2878.48,2927.91,3300.97,3430.82
726,9143,2994.49,3497.54,3168.53,3079.24
727,9143,8331.92,8899.65,9021.38,8976.58
728,9143,1456.14,1602.48,1611.38,1437.68
729,9143,7155.23,8524.57,9052.55,19494.61
716,9150,7.32,10.10,13.35,11.37
717,9150,22.34,29.99,15.98,18.85
718,9150,12.23,7.29,5.16,4.92
719,9150,27.34,34.22,44.13,71.26
720,9150,97.28,232.70,57.23,84.56
721,9150,59.82,74.48,71.15,85.10
722,9150,301.07,372.65,463.86,417.83
723,9150,15.37,11.98,25.02,30.21
724,9150,81.51,373.08,535.08,202.22
725,9150,62.96,76.60,87.02,80.14
726,9150,13.75,15.50,15.63,16.11
727,9150,156.70,167.19,135.90,186.66
728,9150,22.00,20.33,36.54,30.79
729,9150,126.26,103.30,174.05,155.79
716,9193,3433.49,2702.57,3236.21,3618.03
717,9193,3595.75,2977.43,3823.38,3727.16
718,9193,3941.49,3530.43,3743.51,3974.60
719,9193,8359.12,5114.85,5961.23,6504.89
720,9193,7242.10,7086.31,7135.47,8957.29
721,9193,7039.27,6189.06,7408.20,8295.97
722,9193,4808.85,4289.10,4986.08,5341.14
723,9193,5326.66,4623.89,5244.11,5088.30
724,9193,7186.80,6626.96,7826.67,8453.61
725,9193,3299.48,3352.20,3326.50,3835.02
726,9193,3009.62,3004.37,3393.43,3247.69
727,9193,6953.81,6421.23,7120.47,8014.57
728,9193,2732.49,2568.64,3118.39,3624.17
729,9193,8395.87,8738.90,8308.17,9590.38
755,9193,0.29,0.00,0.05,0.00
716,9230,2134.01,1831.42,1825.80,1939.29
717,9230,1141.51,902.92,1024.62,1063.12
718,9230,526.54,486.05,521.56,458.12
719,9230,1595.47,1471.26,1804.09,1760.93
720,9230,4172.17,4343.68,4517.34,4581.81
721,9230,4734.68,4775.41,4847.75,5012.09
722,9230,6344.62,5696.83,5596.80,5590.85
723,9230,1384.48,1495.65,1498.17,1676.27
724,9230,2791.85,2869.35,3249.27,2888.62
725,9230,1358.27,1441.25,1503.57,1502.97
726,9230,2044.14,1310.45,1463.36,1236.60
727,9230,4022.45,4148.90,4205.85,4427.75
728,9230,848.79,774.90,982.36,906.99
729,9230,2670.97,2841.02,2943.53,2780.22
716,9250B,305.57,290.68,304.08,305.43
717,9250B,841.97,894.31,960.51,923.95
718,9250B,145.15,187.96,185.74,205.10
719,9250B,920.00,935.06,1139.33,1080.79
720,9250B,992.97,963.03,1122.86,1143.07
721,9250B,1419.38,1443.72,1517.46,1680.20
722,9250B,1440.69,1516.46,1712.56,1920.97
723,9250B,441.37,454.33,512.43,381.42
724,9250B,1080.98,1190.98,1319.73,1561.76
725,9250B,570.58,577.69,717.72,662.84
726,9250B,839.86,871.31,927.84,958.69
727,9250B,2508.08,2515.67,2793.14,3059.27
728,9250B,366.45,406.20,425.67,508.30
729,9250B,1742.36,2037.52,2231.60,2070.28
716,9300,689.57,935.92,582.02,703.26
717,9300,916.40,835.51,824.13,814.19
718,9300,875.13,589.48,773.26,409.00
719,9300,2249.06,2194.64,2271.06,3402.24
720,9300,2291.90,1999.32,2037.36,2826.75
721,9300,3343.73,3345.31,3352.49,3391.92
722,9300,4602.49,4322.35,4844.18,4646.87
723,9300,895.49,1102.98,1096.65,1114.56
724,9300,1487.24,1592.66,1586.04,2163.12
725,9300,764.28,817.18,846.52,872.59
726,9300,1447.70,1307.00,1261.96,1824.98
727,9300,3492.46,3495.36,3523.81,3943.34
728,9300,746.41,891.93,969.20,1003.96
729,9300,3411.05,2791.90,3507.56,3545.61
716,9801,18.13,18.65,18.21,22.82
717,9801,21.14,22.24,23.43,22.56
718,9801,23.26,24.31,20.54,20.36
719,9801,63.34,65.35,72.73,74.76
720,9801,76.10,80.55,88.55,87.37
721,9801,86.47,92.21,88.97,98.09
722,9801,90.36,99.93,105.59,100.47
723,9801,25.62,28.11,30.70,28.22
724,9801,43.34,44.14,50.65,41.70
725,9801,42.50,41.35,44.36,46.72
726,9801,36.85,42.44,44.33,46.53
727,9801,103.69,97.44,95.78,94.64
728,9801,27.72,32.13,30.52,30.02
729,9801,66.27,65.19,62.07,59.12
967,9050,1067.46,804.44,806.68,855.28
967,9143,64.54,32.27,69.91,71.71
967,9230,87.15,270.16,152.50,0.00
967,9250B,8.75,26.27,0.00,7.00
967,9300,54.14,4.32,15.78,9.77
967,9801,0.00,0.00,0.00,0.01
850,1100B,2855.22,2782.21,3221.24,3433.68
852,1100B,5658.38,5699.16,6047.73,6354.80
853,1100B,1535.48,1563.55,1500.46,1633.89
855,1100B,75.92,77.12,94.98,79.88
856,1100B,210.71,210.86,256.58,224.78
857,1100B,1990.82,1869.68,1909.85,2101.78
859,1100B,50.30,46.12,41.06,62.36
860,1100B,178.78,179.54,170.06,175.09
863,1100B,201.63,203.73,213.03,213.92
864,1100B,217.34,211.31,208.13,241.40
865,1100B,7.65,2.39,9.40,8.51
850,1100D,3987.21,3863.59,4394.95,4641.64
852,1100D,7641.34,7715.81,8258.35,8420.50
853,1100D,2193.39,2207.79,2119.95,2314.56
855,1100D,135.17,131.47,152.91,133.76
856,1100D,321.12,325.86,404.76,348.19
857,1100D,3097.86,2929.13,2938.21,3197.23
859,1100D,123.70,104.41,120.45,134.12
860,1100D,304.97,307.99,292.47,297.70
863,1100D,311.05,332.43,343.27,350.00
864,1100D,297.65,291.61,285.86,324.65
865,1100D,22.95,7.49,22.68,19.17
850,1105D,12.41,7.20,7.20,4.40
852,1105D,57.29,58.11,18.41,18.01
853,1105D,16.81,18.42,10.00,9.60
856,1105D,0.40,0.00,0.00,0.80
857,1105D,10.00,8.40,6.40,2.80
863,1105D,0.00,0.40,1.20,1.20
864,1105D,8.42,10.43,10.83,10.83
850,1724,11284.47,10807.82,12514.45,14547.69
852,1724,21768.71,22209.24,23076.99,24149.84
853,1724,6935.32,6317.90,6680.58,7537.43
855,1724,447.82,401.66,454.59,396.75
856,1724,1411.12,1406.03,1655.03,1573.69
857,1724,8688.69,8497.74,8753.64,9651.65
859,1724,363.30,365.13,496.58,443.48
860,1724,1138.13,967.83,1047.40,1133.03
863,1724,1226.54,1311.03,1243.95,1394.74
864,1724,995.05,977.88,957.77,1156.24
865,1724,136.35,199.00,116.03,189.87
850,9041L,74.73,101.62,53.39,64.50
852,9041L,80.09,102.62,85.51,81.89
853,9041L,22.64,23.91,13.58,48.18
855,9041L,2.29,0.88,1.58,3.36
856,9041L,2.49,1.48,0.67,1.33
857,9041L,45.55,50.97,34.17,39.17
859,9041L,1.77,2.85,3.76,1.85
860,9041L,11.02,11.34,12.86,9.12
863,9041L,0.49,2.06,1.51,0.61
864,9041L,3.19,5.16,5.01,5.87
865,9041L,1.06,2.38,4.51,1.72
850,9050,23904.11,25179.75,24958.50,28134.15
852,9050,25210.86,23225.91,25521.64,23463.83
853,9050,15191.11,14504.25,14853.98,15493.36
855,9050,2043.48,1898.92,1837.53,1849.23
856,9050,4003.80,4114.58,3914.91,3845.06
857,9050,20883.77,19827.93,19892.49,19986.73
859,9050,1655.03,1702.35,1726.82,1829.20
860,9050,2392.50,2508.80,2516.38,2326.13
863,9050,4057.09,3595.66,3424.02,3434.12
864,9050,4338.49,4045.48,4132.55,4375.14
865,9050,1829.45,1738.04,1930.69,2018.09
850,9143,39823.90,44287.43,48733.48,51195.85
852,9143,50246.46,52882.41,53311.45,58180.12
853,9143,24154.61,24629.94,25878.48,28571.33
855,9143,4231.94,4456.78,4825.27,4860.30
856,9143,5786.62,5663.70,6252.87,6007.40
857,9143,45528.17,47870.40,51327.35,52994.19
859,9143,3720.36,4000.55,4792.88,3029.63
860,9143,2941.44,3143.61,3075.37,3027.70
863,9143,8345.89,8472.26,8834.14,8927.36
864,9143,6931.39,6652.99,6535.87,7316.59
865,9143,233.28,216.38,277.27,231.14
850,9150,493.09,1082.46,544.86,650.31
852,9150,849.38,720.91,764.27,806.71
853,9150,285.96,270.85,270.94,284.46
855,9150,62.69,70.16,67.80,51.71
856,9150,49.63,62.48,59.49,72.67
857,9150,765.98,742.80,883.35,1022.65
859,9150,74.99,116.25,115.26,11.84
860,9150,10.17,22.29,17.31,15.95
863,9150,48.80,45.96,45.48,49.83
864,9150,101.09,116.93,154.48,165.01
865,9150,0.96,0.60,2.33,6.52
350,9193,0.00,0.15,0.00,0.00
850,9193,17903.86,19759.32,19374.90,22971.96
852,9193,30506.32,28240.04,29794.88,32192.48
853,9193,12908.85,12115.23,12503.87,13943.02
855,9193,1877.75,1833.70,1982.81,2021.38
856,9193,3070.95,2885.66,3136.55,3284.63
857,9193,13448.30,13193.95,13511.26,14145.14
859,9193,2255.34,2015.45,2546.74,2195.78
860,9193,2061.46,2126.24,2201.36,2290.36
863,9193,5612.46,5527.25,5266.31,5656.75
864,9193,6650.64,6370.74,6666.88,7212.70
865,9193,81.17,85.22,85.44,101.55
850,9230,6315.95,6181.20,6696.67,6899.47
852,9230,7518.74,7289.62,6654.91,7158.12
853,9230,3865.34,3599.26,3681.38,4076.77
855,9230,472.33,483.58,674.76,540.62
856,9230,1167.00,949.00,1086.83,1006.40
857,9230,6171.46,6124.17,6111.60,5989.14
859,9230,289.32,403.36,463.03,231.27
860,9230,385.15,443.56,435.07,400.45
863,9230,706.62,764.37,652.86,498.05
864,9230,1528.35,1343.68,1238.99,1307.79
865,9230,34.58,26.72,22.40,10.65
850,9250B,5003.11,5450.89,6127.11,6494.12
852,9250B,5191.83,5555.82,5632.37,6261.66
