ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
510,1100,629.75,644.25,657.64,614.29
511,1100,1623.95,1769.31,1696.20,1758.65
512,1100,263.09,294.16,217.75,229.32
513,1100,598.5,746.8,660.59,749.52
514,1100,254.23,296.03,263.37,281.77
515,1100,1077.83,1033.98,1070.17,1088.37
516,1100,148.93,126.49,134.59,105.61
520,1100,1305.30,1505.83,1336.91,1494.29
521,1100,225.54,244.7,244.28,284.97
522,1100,2549.22,2902.12,2807.28,2883.34
523,1100,1039.59,1136.85,1107.39,1173.42
524,1100,2124.84,2302.30,2294.35,2365.66
525,1100,848.48,884.43,787.85,766.81
526,1100,1170.41,1307.05,1209.28,1345.19
527,1100,1713.02,1924.52,1817.75,2011.86
528,1100,1107.61,1174.25,1110.71,1267.61
660,1100,5946.70,6358.39,6350.19,6963.56
661,1100,598.78,741.29,739.04,803.02
662,1100,7484.13,8312.49,8187.95,8744.19
664,1100,538.82,559.44,552.53,564.13
665,1100,854.36,958.42,916.98,1025.09
666,1100,2687.51,2954.87,2922.07,3233.92
667,1100,755.34,847.53,905.79,830.24
668,1100,345.07,338.87,359.15,346.22
669,1100,35.71,40.63,51.4,68.77
670,1100,706.8,795.78,777.97,806.17
671,1100,490.58,543.52,485.76,493.56
672,1100,2642.82,2949.95,2901.55,3064.46
673,1100,691.77,642.55,641.46,708.56
674,1100,642.89,721.19,770.28,807.48
675,1100,547.15,694.2,630.04,637.3
676,1100,259.04,279.83,196.58,249.44
677,1100,239.57,278.71,209.12,266.48
678,1100,331.76,412.71,363.53,376.46
679,1100,98.34,163.37,78.8,94.36
400,1100,1815.37,1905.62,1899.72,2022.61
401,1100,837.98,861.12,671.41,954.22
402,1100,7773.02,8173.52,8294.04,8946.70
403,1100,1995.71,2265.79,2089.06,2245.49
404,1100,863.55,993.09,880.67,933.37
405,1100,2739.57,3249.12,3011.74,3464.12
406,1100,241.75,353,312.79,313.36
407,1100,340.3,416.51,393.98,338.55
408,1100,87.15,124.24,87.44,84.05
409,1100,129.18,155.62,149.01,131.16
410,1100,4619.47,5145.44,4922.09,5329.08
411,1100,1036.32,1169.68,995.45,982.63
412,1100,223.98,282.51,237.57,182.22
413,1100,107.63,97.52,99.7,109.35
414,1100,90.89,125.12,115.65,116.61
415,1100,190.56,221.3,191.15,229
416,1100,104,177.43,135.31,132.42
417,1100,89.88,93.32,78.5,77.59
418,1100,24.59,35.69,38.97,29.97
420,1100,2057.11,2477.41,2261.99,2429.29
421,1100,927.43,1102.96,958.11,1144.82
422,1100,1598.86,1717.89,1558.35,1539.62
423,1100,2625.30,2860.95,2663,2736.40
424,1100,2599.31,2948.43,2647.47,2863.55
425,1100,230.17,256.24,242.38,231.92
426,1100,176.47,273.15,238.26,254.03
427,1100,1227.49,1345.11,1396.42,1304.73
700,1100,7414.29,7950.05,8078.26,8535.81
701,1100,3026.96,3247.17,3230.76,3591.60
703,1100,2318.60,2571.74,2578.08,2701.68
704,1100,8212.51,8782.38,9133.31,9354.59
705,1100,12842.60,14012.64,14295.32,15017.72
706,1100,3671.97,3749.75,4091.19,4217.97
707,1100,10110.25,10281.52,10355.28,10819.99
708,1100,11155.13,11491.49,11375.77,11467.93
710,1100,859.13,964.24,1014.89,980.66
711,1100,3561.54,3700.87,3629.10,3713.27
712,1100,2369.57,2412.06,2577.22,2731.67
713,1100,1845.25,1999.48,2079.98,2130.16
714,1100,1014.66,1011.81,1084.74,1139.09
039,1100,465.06,562.24,577.88,511.95
040,1100,4107.58,5379.09,4595.54,4711.69
041,1100,1924.33,2392.27,2113.87,2389.68
042,1100,1377.56,1649.99,1460.12,1625.81
043,1100,729.4,856.79,844.62,811.83
044,1100,1940.84,2304.29,2139.79,2273.24
045,1100,500.96,557.43,535.48,469.9
046,1100,514.95,642.12,624.63,545.75
047,1100,549.18,711.93,567.35,585.75
048,1100,249.97,354.48,316.43,359.33
049,1100,1164.67,1414,1335.61,1307.07
206,1100,2406.60,2578.26,2583.81,2482.84
207,1100,2772.06,3149.42,2847.26,3116.12
208,1100,8599.90,9548.83,9053.09,8945.81
209,1100,1311.44,1468.01,1379.84,1404.81
210,1100,7806.18,9405.93,8462.54,8703.80
211,1100,3111.24,3914.19,3401.95,3655.63
212,1100,6798.58,8249.09,7124.28,7727.85
214,1100,1017.95,1272.94,1287.03,1248.52
215,1100,810.92,1048.84,927.81,952.45
216,1100,1452.84,1641.20,1595.24,1634.26
217,1100,4114.46,4775,4417.06,4553.89
218,1100,1278.55,1655.92,1307.14,1394.63
219,1100,1085.81,1223.26,1208.54,1251.33
010,1100,4122.69,5157.42,4396.31,4927.38
011,1100,1087.72,1378.47,1133.51,1330.06
012,1100,1332.67,1715.89,1569.44,1544.85
013,1100,1301.97,1531.39,1495.52,1589
014,1100,2181.81,2668.40,2332.66,2592.30
015,1100,2974.75,3663,3204.38,3390.37
016,1100,1590.69,1826.36,1756.43,1902.09
017,1100,4875.99,5809.62,5405.60,5800.04
018,1100,7425.57,9252.90,8425.44,9326.85
019,1100,8094.28,9264.67,9015.38,9942.09
020,1100,5093.50,6118.85,5446.23,6349.37
021,1100,13457.52,16018.41,14637.24,16261.41
022,1100,569.62,732.35,699.54,789.28
023,1100,5124.96,5964.90,5450.02,6052.92
024,1100,5949.84,6676.53,6111.54,6809.25
025,1100,1463.78,1802.05,1734.94,1727.85
026,1100,1744.56,2177.75,2313.53,2104.98
027,1100,4208.72,5311.46,4547.23,5085.11
091,1100,106.15,119.77,128.15,0
480,1100,12396.86,14887.01,14148.64,15284.91
481,1100,13380.63,15656.25,14042.67,15890.49
482,1100,2551.63,3265.20,2573.83,3004.26
483,1100,10524.46,12806.91,11751.97,13050.68
484,1100,3056.76,3677.60,3189.32,3512.46
485,1100,1071.10,1282.89,1114.57,1233.90
486,1100,1886.38,2377.41,2011.44,2289.65
487,1100,1156.96,1417.27,1177.30,1397.29
488,1100,6302.39,7258.64,6714.01,7426.33
489,1100,1724.10,1984.66,1757.26,2109.74
490,1100,8866.89,9754.14,9211.88,10308.04
491,1100,1301.37,1615.21,1500.82,1491.03
492,1100,1723.20,2085.40,1847.65,2042.65
493,1100,2970.02,3386.06,3255.23,3434.74
494,1100,8193.20,9063.89,8919.67,9783.59
495,1100,8208.10,9058.93,8692.40,9455.52
496,1100,2442.45,2924.20,2578.35,2903.40
497,1100,1488.06,1736.38,1592.69,1688.66
498,1100,1859.13,1966.17,1984.36,2114.12
499,1100,911.67,945.62,1044.35,1114.77
550,1100,5955.45,6497.06,6109.55,6476.77
551,1100,8110.22,9278.24,8822.77,9566.34
553,1100,10243.22,11681.08,11183.93,11348.60
554,1100,11362.26,12980.65,12729.26,13264.26
556,1100,67.85,70.9,82.83,73.44
557,1100,2743.75,2984.28,2945.16,2943.12
558,1100,1373.97,1524.17,1484.05,1538.83
559,1100,2756.37,3171.76,3039.45,3254.13
560,1100,3192.82,3537.41,3351.55,3663.99
561,1100,644.8,686.03,674.41,691.68
562,1100,1045.41,1196.50,1043.98,1105.07
563,1100,2435.09,2778.96,2537.13,2658.99
564,1100,1261.07,1456.23,1361.94,1480.49
565,1100,1250.78,1448.15,1250.23,1460.06
566,1100,886.75,928.51,804.38,970.76
567,1100,333.87,403.24,340.07,371.88
338,1100,13.57,12.74,0,0
386,1100,3861.45,4041.18,3980.91,4264.27
387,1100,482.4,517.26,524.69,587.71
388,1100,2481.22,2050.69,2055.28,2209.63
389,1100,561.93,655,603.94,574.23
390,1100,2382.76,2587.74,2567.67,2543.27
391,1100,2671.08,3028.64,2976.69,3088.67
392,1100,3030.16,3138.72,3041.33,3181.22
393,1100,1865.29,1966.06,1957.08,2189.80
394,1100,3673.95,4045.25,4127.68,4238.62
395,1100,3307.23,3451.14,3590.60,3628.35
396,1100,1002.37,1058.30,1119.15,1116.77
397,1100,2463.22,2370.04,2246.46,2751.82
630,1100,12375.50,13182.78,13538.22,13702.78
631,1100,10474.07,10888.28,11012.27,12265.95
633,1100,7127.65,7185.90,7428.15,7760.39
634,1100,630.9,581.57,675.92,711.34
635,1100,801.72,947.74,939.52,1020.02
636,1100,1403.22,1486.16,1460.88,1509.84
637,1100,1220,1256.11,1281.06,1339.89
638,1100,1031.49,1059.92,1122.29,1101.24
639,1100,473.95,463.36,492.14,477.49
640,1100,5276.20,5602.05,5695.92,5745.21
641,1100,9875.33,10681.89,10608.04,11018.11
644,1100,354.52,341.24,301.08,329.22
645,1100,580.85,614.46,620.74,607.87
646,1100,339.17,347.16,283.28,358.24
647,1100,714.9,753.53,654.78,702.7
648,1100,1040.15,1135.92,1080.02,1138.14
650,1100,720.91,810.57,752.48,721.14
651,1100,788.44,849.53,757.48,862.31
652,1100,3171.68,3160.59,3345.86,3425.10
653,1100,636.68,661.08,659.86,694.47
654,1100,604.65,608.89,566.8,608.77
655,1100,542.78,634.99,588.8,661.46
656,1100,808.17,951.33,753.36,807.28
657,1100,874.44,962.86,957.05,933.15
658,1100,1485.02,1598.45,1591.19,1707.91
590,1100,290.57,315.14,280.55,322.8
591,1100,1294.62,1390.65,1324.05,1363.85
592,1100,154.66,174.85,191.31,200.2
593,1100,185.23,193.78,195.23,170.59
594,1100,810.57,1008.78,834.3,966.02
595,1100,83.34,99.51,125.02,120.41
596,1100,450.3,473.7,463.29,454.62
597,1100,1318.37,1523.45,1302.87,1530.44
598,1100,1343.84,1395.95,1367.44,1554.47
599,1100,461.57,523.36,535.55,519.52
680,1100,1066.56,1133.46,1123.62,1153.23
681,1100,4747.85,5117.41,5079.16,5300.83
683,1100,272.34,339.16,274.47,299.29
684,1100,240.81,223.89,234.4,261.89
685,1100,1972.44,2135.83,2192.62,2381.39
686,1100,277.11,302.08,272.7,290.38
687,1100,569.81,568.3,467.67,560.99
688,1100,1013.27,1153.45,1075.61,1179.56
689,1100,280.32,292.24,294.03,296.22
690,1100,113.36,117.74,98.33,126.69
691,1100,331.94,353.79,298.14,336.31
692,1100,19.06,19.25,20.71,12.26
693,1100,366.39,316.97,381.34,420.76
890,1100,2492.89,3109.18,2787.37,2840.85
891,1100,5863.30,7074.94,6529.44,6615.57
893,1100,29.66,23.05,28.31,29.1
894,1100,866.41,1034.08,948.65,969.57
895,1100,1228.21,1265.93,1295.72,1408.69
897,1100,316.27,376.67,322.51,325.95
898,1100,167.92,163.04,172.55,151.56
030,1100,4287.77,4809.27,4762.91,5049.61
031,1100,2204.04,2747.50,2524.97,2679.12
032,1100,1526,1877.53,1688.49,1950.74
033,1100,1036.77,1282.56,1191.67,1228.85
034,1100,723.41,919.35,803.31,878.99
035,1100,266.4,365.26,303.61,339.64
036,1100,50.59,60.72,72.88,70.58
037,1100,958.13,1143.56,1070.55,1073.01
038,1100,4453.36,5327.23,5364.61,5653.14
070,1100,6183.92,7474.76,6484.50,7262.60
071,1100,498.09,688.04,444.28,598.7
072,1100,227.66,351.87,238.9,293.87
073,1100,417.57,436.88,432.27,512.22
074,1100,2442.39,2957.53,2894.10,3021.99
075,1100,223.93,270.88,209.49,248.05
076,1100,2067.45,2473.15,2339.59,2550.19
077,1100,3162.67,3826.08,3449.03,3547.29
078,1100,2296.53,2842.99,2565.10,2697.93
079,1100,2232.22,2646.40,2190.41,2314.57
080,1100,11052.27,13732.18,12025.79,13340.98
081,1100,806.59,942.01,834.91,909.31
082,1100,1653.41,2205.48,2071.52,1941.55
083,1100,1428.46,1905.97,1613.80,1705.13
084,1100,219.4,228.94,209.85,227.79
085,1100,2022.98,2350.75,1964,2198.84
086,1100,1262.45,1754.43,1305.29,1599.65
087,1100,1767.85,2113.70,2065.36,2053.53
088,1100,4254.66,5171.05,4666.16,5127.87
089,1100,579.5,629.98,534.98,685.4
870,1100,563.07,603.65,540.25,635.16
871,1100,5832.44,6260.90,6422.01,6735.66
873,1100,99.73,108.38,110.58,94.57
874,1100,409.1,400.13,393.06,425.84
875,1100,1177.20,1267.85,1226.63,1328.02
877,1100,195.55,204.87,146.48,150.96
878,1100,62.67,66.3,63.69,56.4
879,1100,77.25,80.39,71.85,75.13
880,1100,1156.64,1125.17,1233.05,1199.37
881,1100,229.09,233.83,272.29,298.35
882,1100,677.7,738.37,737.17,757.98
883,1100,417.28,463.61,531.87,522.76
884,1100,44.83,48.01,37,37.17
100,1100,20028.89,22797.08,21866.09,23576.41
101,1100,1256.16,1337.55,1367.62,1514.82
102,1100,157.39,175.4,131.32,153.76
103,1100,915.51,1073.44,1051.53,1084.03
104,1100,1663.88,1770.95,1688.21,1836.38
105,1100,4408.94,5113.65,4725.37,4809.74
106,1100,529.31,637.03,570.49,580.32
107,1100,872.77,1018.65,896.67,933.1
108,1100,458.53,521.25,472.76,495.78
109,1100,2726,3216.76,2986.29,3167.12
110,1100,1373.45,1531.02,1314.80,1515.70
111,1100,605.57,742.17,656.41,782.6
112,1100,4611.26,5381.95,4997.80,5546.64
113,1100,1748.75,2177.49,1868.71,2225.21
114,1100,602.51,687.68,564.81,677.33
115,1100,3387.09,4234.54,3660.79,3940.46
116,1100,209.6,196.6,178.41,198.26
117,1100,7768.35,9479.24,8654.27,9385.47
118,1100,520.66,605.49,579,558.17
119,1100,983.44,1407.58,1485.30,1273.10
120,1100,1751.43,2436.34,2148.97,2234.69
121,1100,1069,1391,1268.80,1370.14
122,1100,1069.73,1395.98,1218.30,1247.95
123,1100,828.58,1019.07,845.99,947.56
124,1100,614.45,786.16,745.04,749.21
125,1100,1766.07,2234.89,1989.08,2126.93
126,1100,470.42,581.41,521.03,528.31
127,1100,284.25,406.19,327.59,383.99
128,1100,1392.06,1768.24,1499.19,1574.88
129,1100,995.75,1212.48,1094.13,1119.81
130,1100,2369.47,3024.38,2678.63,2925.88
131,1100,728.83,938.87,796.27,863.46
132,1100,1414.11,1732.21,1555.88,1782.78
133,1100,489.92,656.54,591.26,663.53
134,1100,710.14,999.13,842.73,940.85
135,1100,390.16,439.48,399.28,406.31
136,1100,1031.95,1249.39,1155.72,1216.85
137,1100,527.86,785.22,653.29,737.23
138,1100,682.41,984.35,741.71,783.88
139,1100,535.52,528.38,555.39,545.88
140,1100,2008.05,2637.77,2262.38,2479.12
141,1100,781.61,1015.99,863.27,987.37
142,1100,2768.43,3477.38,3179.92,3264.81
143,1100,305.01,441.45,340.16,316.46
144,1100,2314.13,2718.26,2401.16,2533.16
145,1100,1987.51,2385.47,2113.04,2177.59
146,1100,4090.69,4689.73,4330.85,4497.02
147,1100,988.9,1222.86,996.44,1158.80
148,1100,1419.76,1832.45,1496.68,1663.65
149,1100,402.55,485.54,384.94,469.71
270,1100,1476.95,1767.47,1541.99,1707.11
271,1100,2622.66,3021.01,2656.85,3065.64
272,1100,4775.95,5385.11,4822.49,5217.73
273,1100,2782.34,2923.92,2719.40,2923.23
274,1100,4459.97,4900.65,4612.12,4668.56
275,1100,9165.75,10989.44,9650.72,11092.65
276,1100,5607.52,6714.98,6071.47,6728.20
277,1100,2728.61,3116.56,2927.47,2996.46
278,1100,3217.21,3952.33,3323.14,3799.75
279,1100,1186.69,1273.97,1326.14,1267.89
280,1100,6125.75,7262.62,6663.92,7338.98
281,1100,4654.58,5457.67,5038.73,5627.26
282,1100,7874.48,9299.25,8609.21,9062.72
283,1100,5764.94,6503.31,6176.64,6619.12
284,1100,5217.19,6519.75,6169.88,6713.85
285,1100,4257.95,4724.03,4915.52,4703.96
286,1100,4176.80,4950.54,4378.51,4644.41
287,1100,3510.20,4336.88,3845.63,3997.58
288,1100,2173.84,2567.55,2367.27,2351.08
289,1100,227.98,276.61,248.03,290.08
580,1100,317.73,310.83,288.61,344
581,1100,814.77,957.67,892.08,929.93
582,1100,823.42,896.87,847.34,897.04
